,acc1,acc2,acc3,acc4,duration
2173764,0;2;-4,-2;-2;3,0;-2;1,-4;-2;1,2173764
2174031,,,,,2174031
2174034,-6;-3;0,-2;1;-2,1;-1;-11,5;1;-3,2174034
2174299,,,,,2174299
2174307,0;1;-9,1;0;-9,4;-11;-3,-4;-4;7,2174307
2174574,,,,,2174574
2174576,-4;-2;1,3;-6;0,-3;0;0,-2;-6;3,2174576
2174849,,,,,2174849
2174858,-8;0;2,-1;-6;0,-8;-1;5,-5;-3;4,2174858
2175138,,,,,2175138
2175141,0;-7;0,-6;2;3,-5;-4;2,0;-13;-2,2175141
2175412,,,,,2175412
2175419,0;0;-1,1;4;-7,-3;4;-5,2;-13;-4,2175419
2175687,,,,,2175687
2175690,-7;1;-6,-1;-10;-2,-4;3;3,-6;-5;6,2175690
2175962,,,,,2175962
2175971,-2;-8;-1,-4;-3;-3,-4;-6;3,-4;-12;6,2175971
2176239,,,,,2176239
2176241,0;-8;0,-15;4;7,-2;-10;-2,4;-3;-1,2176241
2176513,,,,,2176513
2176520,1;-1;4,-6;6;-8,-8;-1;-8,-2;0;0,2176520
2176794,,,,,2176794
2176797,4;-9;-7,-4;0;0,-5;-5;6,1;-2;2,2176797
2177083,,,,,2177083
2177091,-4;1;0,-5;2;-3,-2;-8;3,-1;-9;1,2177091
2177359,,,,,2177359
2177362,-8;-1;3,-5;0;1,0;-3;5,-2;1;10,2177362
2177629,,,,,2177629
2177636,-5;1;0,-2;-3;6,-5;4;7,1;0;-1,2177636
2177909,,,,,2177909
2177912,0;-8;-1,-4;-4;-5,1;3;-15,-2;-1;0,2177912
2178181,,,,,2178181
2178189,-4;3;-6,0;-4;-8,-6;-6;-4,-6;0;3,2178189
2178452,,,,,2178452
2178455,0;-2;0,0;-8;-1,-10;-1;0,-6;-2;1,2178455
2178729,,,,,2178729
2178738,0;-1;6,-5;0;3,-1;-8;6,3;-2;-3,2178738
2179003,,,,,2179003
2179006,0;3;1,-1;2;0,1;3;-11,2;-7;-7,2179006
2179271,,,,,2179271
2179280,-1;7;-2,0;-6;-1,0;3;-1,5;-5;-5,2179280
2179548,,,,,2179548
2179551,-7;0;3,-4;-5;0,-3;-2;3,-1;-2;7,2179551
2179816,,,,,2179816
2179823,-2;0;-1,0;5;11,-3;0;-4,4;-5;-12,2179823
2180084,,,,,2180084
2180087,3;0;-13,-2;-2;-3,-2;-5;1,-5;-3;0,2180087
2180354,,,,,2180354
2180363,-5;-7;4,-9;-4;3,0;-5;-2,2;-4;2,2180363
2180629,,,,,2180629
2180632,0;0;1,-5;2;10,-6;-4;0,0;2;-2,2180632
2180904,,,,,2180904
2180912,-1;3;9,1;-4;-1,0;9;-5,-2;-13;-5,2180912
2181186,,,,,2181186
2181189,-4;0;-1,-5;-3;-3,-3;0;2,-7;-5;3,2181189
2181454,,,,,2181454
2181464,0;-5;3,0;-1;-5,-2;-4;0,0;-7;20,2181464
2181731,,,,,2181731
2181733,3;-7;10,-2;-7;0,2;-6;-9,-1;2;-8,2181733
2182005,,,,,2182005
2182013,5;-6;0,0;-4;-3,4;-4;-9,5;-2;-3,2182013
2182275,,,,,2182275
2182278,-5;-2;3,0;4;1,-2;-4;0,-1;1;2,2182278
2182544,,,,,2182544
2182552,-5;-8;4,-1;-15;0,-1;-3;3,-7;1;11,2182552
2182825,,,,,2182825
2182829,2;-2;1,0;0;6,1;-5;-1,-3;3;0,2182829
2183095,,,,,2183095
2183102,4;2;1,3;-3;-6,0;3;-3,-9;-1;-1,2183102
2183364,,,,,2183364
2183367,-4;-4;-3,-5;-4;-4,-2;-4;-2,1;1;5,2183367
2183632,,,,,2183632
2183642,0;-16;-2,4;-17;0,-2;-1;3,-8;0;-2,2183642
2183908,,,,,2183908
2183910,-4;-2;0,-2;-4;-5,1;-4;-6,0;0;-5,2183910
2184181,,,,,2184181
2184188,0;-2;3,1;-7;-4,-10;-2;2,0;-12;-1,2184188
2184459,,,,,2184459
2184462,-2;-6;-4,-4;-6;-4,-7;-9;5,-3;0;2,2184462
2184730,,,,,2184730
2184739,-3;-3;-1,4;-8;0,-9;-1;9,-2;-3;2,2184739
2185009,,,,,2185009
2185012,-8;-1;5,3;-9;-4,0;3;-2,-2;-2;-2,2185012
2185284,,,,,2185284
2185292,-9;-2;-4,-2;-1;-4,4;-9;-11,-1;-4;-2,2185292
2185560,,,,,2185560
2185563,-1;-6;-3,-7;2;1,-1;-3;-2,2;-7;2,2185563
2185831,,,,,2185831
2185840,-1;-13;-3,0;-5;0,-7;1;8,-10;1;4,2185840
2186109,,,,,2186109
2186113,1;-4;0,0;-12;0,-5;-2;-1,0;0;-7,2186113
2186385,,,,,2186385
2186393,-9;-5;2,0;-8;-1,0;-9;-3,-6;-3;0,2186393
2186660,,,,,2186660
2186663,-5;-6;0,0;3;-2,2;-12;-3,-10;-2;3,2186663
2186935,,,,,2186935
2186944,-9;-3;-2,-6;-6;3,-6;-8;5,-4;-5;-1,2186944
2187210,,,,,2187210
2187213,-2;-9;1,-6;-1;1,-9;-6;2,2;-6;0,2187213
2187487,,,,,2187487
2187494,0;0;5,0;1;1,-7;-6;2,-3;-3;-4,2187494
2187761,,,,,2187761
2187764,-6;-3;0,4;-10;-10,-2;-6;-5,-1;-5;-2,2187764
2188039,,,,,2188039
2188066,3;0;-6,0;-1;-8,-2;-3;2,0;-7;0,2188066
2188338,,,,,2188338
2188341,1;0;0,-6;-1;-5,0;-4;-7,1;-5;-2,2188341
2188612,,,,,2188612
2188619,-9;-5;-1,-1;-8;-3,-3;1;1,0;-1;-1,2188619
2188889,,,,,2188889
2188891,-4;1;-1,-7;6;2,3;-6;5,1;-3;-2,2188891
2189158,,,,,2189158
2189167,-4;-1;1,-2;1;9,0;-1;1,-3;1;-2,2189167
2189431,,,,,2189431
2189434,-4;-2;-2,0;-4;-4,1;-3;1,-2;-3;0,2189434
2189701,,,,,2189701
2189708,1;0;0,-6;-6;5,-7;6;4,-3;8;4,2189708
2189983,,,,,2189983
2189986,-2;0;2,-5;2;0,0;1;0,-4;1;0,2189986
2190252,,,,,2190252
2190260,-3;-3;0,7;-11;-2,-7;2;2,-8;3;-2,2190260
2190529,,,,,2190529
2190532,1;-6;0,-1;-4;-9,0;-6;0,-5;0;9,2190532
2190798,,,,,2190798
2190806,5;-5;-1,0;-1;2,5;-1;0,2;7;-2,2190806
2191082,,,,,2191082
2191085,-1;-7;1,-4;1;2,0;10;2,1;4;4,2191085
2191352,,,,,2191352
2191361,1;0;2,-5;-1;8,-8;1;2,-10;4;-6,2191361
2191630,,,,,2191630
2191633,2;0;4,0;-2;-2,-2;5;0,-3;2;-1,2191633
2191900,,,,,2191900
2191907,0;6;-6,-5;-9;2,-2;-1;-3,-8;7;0,2191907
2192173,,,,,2192173
2192176,2;2;2,-5;6;6,-8;3;9,2;3;-1,2192176
2192448,,,,,2192448
2192457,-4;5;4,-1;-2;3,-5;3;0,-7;9;-3,2192457
2192729,,,,,2192729
2192732,-5;0;0,-1;0;-7,-1;8;2,-7;3;6,2192732
2193000,,,,,2193000
2193007,-2;-5;-4,-3;14;3,-3;2;-2,-7;11;0,2193007
2193274,,,,,2193274
2193277,0;1;2,-8;9;1,-3;2;2,-4;2;6,2193277
2193549,,,,,2193549
2193558,-4;6;7,0;-5;4,-9;9;10,-7;6;9,2193558
2193830,,,,,2193830
2193832,-6;-2;-3,0;4;-3,1;-4;-2,-6;10;4,2193832
2194105,,,,,2194105
2194113,-2;-3;-5,-3;0;-3,0;5;3,-8;7;3,2194113
2194375,,,,,2194375
2194378,0;-1;-5,0;1;1,6;1;-2,-6;-5;2,2194378
2194650,,,,,2194650
2194659,-4;2;7,1;7;0,-3;0;0,-5;0;1,2194659
2194931,,,,,2194931
2194934,-10;4;11,-1;-7;-5,-4;4;-4,-1;-5;0,2194934
2195207,,,,,2195207
2195215,-1;1;-4,2;-2;-8,-2;5;0,-3;4;0,2195215
2195488,,,,,2195488
2195491,0;-6;-2,-1;5;-1,4;3;0,6;-3;3,2195491
2195758,,,,,2195758
2195767,0;4;2,-1;0;3,5;1;0,0;-1;-1,2195767
2196032,,,,,2196032
2196035,-8;5;1,-2;-5;-4,-5;2;-3,2;1;0,2196035
2196306,,,,,2196306
2196315,0;-1;-6,0;0;-7,-2;-1;-1,1;3;-2,2196315
2196582,,,,,2196582
2196585,-4;4;4,4;4;1,0;-1;0,-8;0;2,2196585
2196858,,,,,2196858
2196867,-5;10;2,-4;2;2,-1;1;0,-2;1;-1,2196867
2197139,,,,,2197139
2197142,-5;6;4,-4;-1;1,-7;-1;1,0;2;-4,2197142
2197414,,,,,2197414
2197423,-11;5;4,-2;1;-1,-4;1;-2,-1;4;-2,2197423
2197690,,,,,2197690
2197693,2;3;-3,-5;-1;-3,-7;0;2,-3;12;6,2197693
2197959,,,,,2197959
2197967,-2;0;0,-2;-1;0,-6;6;2,-4;-2;7,2197967
2198234,,,,,2198234
2198237,-5;-3;0,-8;0;4,1;-3;-3,-7;0;2,2198237
2198518,,,,,2198518
2198525,1;0;-2,-1;-3;4,-1;3;0,-9;13;0,2198525
2198791,,,,,2198791
2198794,2;0;-10,1;0;0,5;0;-1,-2;3;-1,2198794
2199060,,,,,2199060
2199069,-1;-4;0,-2;-5;3,0;2;-1,0;2;5,2199069
2199334,,,,,2199334
2199337,-11;2;5,-4;0;4,-8;-1;3,-5;9;-5,2199337
2199611,,,,,2199611
2199618,0;2;-2,-2;5;-3,-7;1;-6,0;-8;-2,2199618
2199885,,,,,2199885
2199888,1;5;-3,3;-4;0,-1;2;1,-6;1;4,2199888
2200161,,,,,2200161
2200170,2;3;-4,-2;7;2,-1;1;0,0;-1;2,2200170
2200437,,,,,2200437
2200440,-1;0;4,-6;3;8,1;2;-1,-3;5;-1,2200440
2200712,,,,,2200712
2200720,-1;6;-4,-3;4;-6,2;4;0,-1;1;0,2200720
2200987,,,,,2200987
2200989,0;-1;2,-10;10;2,-7;0;4,2;1;-4,2200989
2201259,,,,,2201259
2201268,-3;0;0,1;5;0,0;-4;3,1;-1;-5,2201268
2201534,,,,,2201534
2201537,-2;0;3,-2;0;1,-1;2;-10,-2;5;-2,2201537
2201800,,,,,2201800
2201803,0;4;-1,-4;4;-4,-3;-2;-1,-2;0;-1,2201803
2202088,,,,,2202088
2202091,-7;0;7,-4;1;5,-4;1;1,-6;0;7,2202091
2202359,,,,,2202359
2202362,-1;4;0,0;-4;5,0;5;3,-4;5;2,2202362
2202634,,,,,2202634
2202637,8;-4;0,6;2;-5,4;5;0,3;6;0,2202637
2202902,,,,,2202902
2202904,4;0;1,0;0;4,0;0;4,1;-2;7,2202904
2203181,,,,,2203181
2203184,-1;1;4,6;0;4,0;3;4,3;7;-5,2203184
2203452,,,,,2203452
2203455,1;3;2,6;1;0,2;6;-1,0;5;4,2203455
2203727,,,,,2203727
2203730,1;5;1,3;-2;-3,5;1;0,2;5;10,2203730
2203998,,,,,2203998
2204001,5;6;1,2;-2;0,10;4;-8,5;4;-6,2204001
2204270,,,,,2204270
2204273,6;-1;-1,2;6;5,-1;5;-3,2;1;2,2204273
2204539,,,,,2204539
2204542,0;4;0,3;4;4,-1;1;4,3;3;-4,2204542
2204818,,,,,2204818
2204821,0;3;-1,3;2;-3,6;-1;-1,1;-7;3,2204821
2205084,,,,,2205084
2205087,1;-7;2,1;1;1,3;6;7,0;3;9,2205087
2205384,,,,,2205384
2205387,1;0;0,0;2;1,0;4;-2,3;0;-4,2205387
2205654,,,,,2205654
2205657,0;6;0,2;-1;-1,7;2;1,0;2;5,2205657
2205938,,,,,2205938
2205941,3;5;3,1;4;6,-2;-6;1,3;6;-10,2205941
2206211,,,,,2206211
2206214,6;1;-2,3;1;0,1;-5;6,0;1;9,2206214
2206487,,,,,2206487
2206490,4;5;2,2;2;1,3;3;0,1;-2;0,2206490
2206756,,,,,2206756
2206759,2;-3;0,3;1;5,0;6;8,1;3;1,2206759
2207030,,,,,2207030
2207033,1;2;8,5;1;-2,-1;-5;0,1;-8;0,2207033
2207306,,,,,2207306
2207309,-1;-3;2,2;0;4,1;-2;-2,2;3;-4,2207309
2207611,,,,,2207611
2207614,5;1;-3,3;-3;1,2;-2;-1,3;-5;-5,2207614
2207889,,,,,2207889
2207891,2;-1;4,6;-4;-3,-2;0;4,5;-2;-3,2207891
2208164,,,,,2208164
2208167,3;-3;4,0;-3;2,2;-4;2,1;-5;4,2208167
2208432,,,,,2208432
2208435,0;-1;7,1;-6;7,3;-2;8,3;0;-4,2208435
2208711,,,,,2208711
2208714,3;-5;0,7;-10;-3,3;2;1,0;-4;5,2208714
2208982,,,,,2208982
2208985,3;0;4,4;-3;3,2;3;-4,0;-1;0,2208985
2209269,,,,,2209269
2209272,6;-5;-5,2;-7;-2,3;0;-3,5;0;-1,2209272
2209545,,,,,2209545
2209548,0;-6;0,4;-5;0,0;1;3,4;-1;5,2209548
2209825,,,,,2209825
2209827,3;1;9,0;-4;1,-1;-1;-1,1;2;1,2209827
2210098,,,,,2210098
2210101,2;2;1,7;1;10,6;-2;3,0;1;2,2210101
2210370,,,,,2210370
2210379,3;2;2,1;4;3,6;-5;4,3;-1;0,2210379
2210647,,,,,2210647
2210650,4;-3;3,2;1;1,2;-1;-4,3;-3;2,2210650
2210918,,,,,2210918
2210926,3;-5;7,9;-9;-6,0;-1;-1,-3;-7;-2,2210926
2211197,,,,,2211197
2211201,-3;-1;1,0;-9;4,6;-2;-4,1;-8;0,2211201
2211472,,,,,2211472
2211481,-1;-9;-3,3;-6;-4,1;-10;0,7;-9;3,2211481
2211747,,,,,2211747
2211750,2;-4;-1,0;-4;3,5;-2;5,7;-4;-3,2211750
2212020,,,,,2212020
2212027,0;-5;0,0;-7;0,2;-2;-2,4;-5;5,2212027
2212297,,,,,2212297
2212300,-1;-6;7,3;-3;2,2;-4;2,-2;-2;-2,2212300
2212574,,,,,2212574
2212582,-1;0;2,-3;-4;0,-2;-3;0,3;-2;-6,2212582
2212848,,,,,2212848
2212851,1;-5;0,0;-3;3,4;-3;-3,-1;-3;-2,2212851
2213124,,,,,2213124
2213131,-2;-1;-1,1;-2;0,0;-8;0,1;-7;-3,2213131
2213398,,,,,2213398
2213401,0;-2;0,-1;-7;0,4;-1;-3,1;-4;3,2213401
2213675,,,,,2213675
2213683,2;-4;3,3;0;-2,-4;-2;2,1;0;5,2213683
2213949,,,,,2213949
2213952,1;-1;-2,7;0;-4,3;0;1,1;-4;0,2213952
2214224,,,,,2214224
2214232,3;3;4,2;-5;3,4;-5;0,3;-4;0,2214232
2214512,,,,,2214512
2214515,5;3;0,-2;-3;4,2;-2;0,4;0;-8,2214515
2214788,,,,,2214788
2214796,3;-1;0,3;1;0,1;0;-4,2;5;8,2214796
2215083,,,,,2215083
2215086,0;0;0,5;-5;-2,2;5;-1,2;6;1,2215086
2215350,,,,,2215350
2215358,4;-4;4,4;0;1,4;-3;1,2;-4;-3,2215358
2215629,,,,,2215629
2215632,0;-5;2,2;0;7,0;-1;0,2;-2;0,2215632
2215899,,,,,2215899
2215907,2;0;-3,0;-1;2,2;-7;2,0;-5;-4,2215907
2216180,,,,,2216180
2216183,6;-4;-2,2;-3;-2,0;0;5,0;0;3,2216183
2216453,,,,,2216453
2216460,4;1;-1,1;-6;1,2;-1;2,0;-5;2,2216460
2216728,,,,,2216728
2216731,1;-2;1,2;-1;2,1;1;4,0;0;4,2216731
2216999,,,,,2216999
2217008,-2;1;2,-1;-7;0,3;-1;2,0;-6;4,2217008
2217271,,,,,2217271
2217274,4;0;-3,1;-3;2,5;-7;0,4;-1;5,2217274
2217551,,,,,2217551
2217559,0;-1;2,-1;-10;0,1;-4;1,1;-4;2,2217559
2217822,,,,,2217822
2217825,0;1;1,3;-2;0,3;-2;1,0;-3;-2,2217825
2218091,,,,,2218091
2218100,1;-3;3,-4;-8;5,2;-2;-4,2;2;-5,2218100
2218366,,,,,2218366
2218370,5;0;0,-2;0;3,0;-5;-1,0;0;0,2218370
2218637,,,,,2218637
2218640,-2;-1;4,-3;-1;7,-5;-3;4,2;-4;0,2218640
2218910,,,,,2218910
2218913,-4;-6;9,3;-6;1,-1;-6;8,3;1;1,2218913
2219186,,,,,2219186
2219189,0;0;2,1;-1;-2,0;0;3,-1;0;5,2219189
2219467,,,,,2219467
2219470,4;2;-3,0;-2;-2,1;1;0,2;3;5,2219470
2219738,,,,,2219738
2219741,5;-5;-1,3;1;-1,0;2;-7,1;5;2,2219741
2220012,,,,,2220012
2220015,2;-2;4,5;2;-1,0;4;0,-1;0;1,2220015
2220281,,,,,2220281
2220284,-1;1;7,0;1;-5,-1;4;-1,0;1;3,2220284
2220557,,,,,2220557
2220560,0;-1;-5,1;0;0,-2;5;3,0;1;7,2220560
2220828,,,,,2220828
2220831,-4;-1;-2,0;1;4,4;3;-1,4;2;-2,2220831
2221106,,,,,2221106
2221109,1;4;-7,3;0;0,0;2;0,-4;10;0,2221109
2221383,,,,,2221383
2221386,2;6;-1,-3;1;2,3;3;6,1;5;1,2221386
2221663,,,,,2221663
2221666,2;1;-1,2;6;-1,-2;4;0,4;4;0,2221666
2221932,,,,,2221932
2221935,0;6;-2,1;5;3,1;3;2,-1;1;3,2221935
2222206,,,,,2222206
2222210,0;6;-1,-3;0;0,0;-2;0,4;0;4,2222210
2222482,,,,,2222482
2222485,-3;0;1,3;2;-1,0;3;0,0;4;0,2222485
2222764,,,,,2222764
2222767,0;-3;0,-4;2;1,-5;3;4,-2;5;4,2222767
2223034,,,,,2223034
2223037,-2;0;0,0;3;2,0;2;-4,-5;-1;2,2223037
2223316,,,,,2223316
2223320,-1;6;0,-1;2;1,1;0;-1,2;2;-5,2223320
2223584,,,,,2223584
2223587,2;1;-4,0;6;-5,-3;-1;1,3;-4;-4,2223587
2223884,,,,,2223884
2223887,0;5;-1,-2;5;1,0;3;0,1;6;11,2223887
2224159,,,,,2224159
2224162,4;2;-2,1;2;-1,1;1;1,-2;3;1,2224162
2224437,,,,,2224437
2224440,0;4;0,1;-2;0,-1;8;-1,-2;1;1,2224440
2224710,,,,,2224710
2224713,-2;0;4,0;-1;7,2;7;2,0;2;0,2224713
2224991,,,,,2224991
2224994,-5;7;3,2;-1;1,5;5;2,0;6;1,2224994
2225261,,,,,2225261
2225264,0;4;0,0;1;1,5;0;3,0;3;4,2225264
2225542,,,,,2225542
2225545,1;3;0,0;-2;-3,-3;-1;3,2;0;4,2225545
2225811,,,,,2225811
2225814,-1;-3;4,0;-1;1,-3;0;2,0;0;0,2225814
2226092,,,,,2226092
2226095,2;0;-3,0;-3;0,-1;-3;-3,0;3;1,2226095
2226361,,,,,2226361
2226364,-4;0;4,2;-1;3,2;4;-3,0;-1;2,2226364
2226636,,,,,2226636
2226639,-4;0;-4,11;-2;-3,-3;0;-2,1;6;-4,2226639
2226912,,,,,2226912
2226915,0;1;-1,-1;-9;-1,-2;-3;4,0;-2;2,2226915
2227192,,,,,2227192
2227195,1;0;0,0;-1;-2,1;0;1,2;-6;2,2227195
2227463,,,,,2227463
2227466,3;1;7,1;9;-3,-1;-6;2,1;-5;0,2227466
2227737,,,,,2227737
2227740,0;0;6,3;0;2,0;-2;-6,0;0;0,2227740
2228008,,,,,2228008
2228012,0;1;-1,1;-1;4,-1;0;0,-1;-5;0,2228012
2228286,,,,,2228286
2228288,0;-1;-1,0;-3;0,3;-5;-2,2;3;-3,2228288
2228552,,,,,2228552
2228554,-1;0;2,-1;-2;-1,-4;-4;3,-3;-2;0,2228554
2228828,,,,,2228828
2228835,0;0;-3,0;-7;-1,0;-4;3,-3;-7;7,2228835
2229102,,,,,2229102
2229104,-2;-3;0,1;-3;-1,0;2;-4,2;-1;-1,2229104
2229370,,,,,2229370
2229380,3;-3;1,0;0;0,2;-4;-6,1;0;2,2229380
2229647,,,,,2229647
2229650,-3;-1;1,1;-4;7,0;1;0,-1;0;1,2229650
2229916,,,,,2229916
2229924,-1;-1;2,-4;-2;-2,3;-4;0,0;0;0,2229924
2230191,,,,,2230191
2230194,3;-3;-5,0;0;0,2;-2;2,0;-1;1,2230194
2230466,,,,,2230466
2230474,-5;-3;1,-6;2;-1,1;-1;-2,0;4;6,2230474
2230737,,,,,2230737
2230740,0;1;10,-2;1;1,0;0;0,1;2;-3,2230740
2231011,,,,,2231011
2231018,4;5;0,2;4;3,2;4;1,-4;3;1,2231018
2231286,,,,,2231286
2231289,0;-2;0,0;-7;5,-4;2;3,5;0;-1,2231289
2231558,,,,,2231558
2231567,-4;6;-2,0;1;-2,-3;-4;4,0;2;1,2231567
2231830,,,,,2231830
2231832,-1;7;-4,1;-6;0,-2;0;2,-3;-2;2,2231832
2232098,,,,,2232098
2232107,0;-3;4,0;4;1,-2;0;-5,3;-4;-1,2232107
2232374,,,,,2232374
2232377,-3;4;6,3;-7;-1,1;5;-2,1;-1;-4,2232377
2232643,,,,,2232643
2232652,-2;0;0,0;-9;-3,-2;0;4,0;0;-4,2232652
2232918,,,,,2232918
2232921,-1;0;-3,1;-4;0,-2;-1;1,-1;-3;3,2232921
2233189,,,,,2233189
2233196,2;0;-1,-2;-4;-3,0;-7;2,0;-3;-3,2233196
2233468,,,,,2233468
2233472,-1;-3;6,0;0;0,0;-4;-6,0;0;-3,2233472
2233744,,,,,2233744
2233752,3;0;-2,-1;0;-2,0;1;-4,-2;0;-3,2233752
2234028,,,,,2234028
2234031,3;-2;0,3;-8;-1,1;-5;-3,0;1;1,2234031
2234297,,,,,2234297
2234304,1;2;9,0;-3;1,0;-5;1,0;1;-2,2234304
2234569,,,,,2234569
2234572,1;-3;2,0;-7;-4,-1;-6;0,0;-4;0,2234572
2234846,,,,,2234846
2234854,0;1;0,0;3;-1,-1;-2;8,1;-4;3,2234854
2235120,,,,,2235120
2235123,3;-1;-4,0;-3;0,-2;-5;-1,-1;0;5,2235123
2235397,,,,,2235397
2235404,-1;-1;5,1;-1;-3,0;2;0,-4;-2;0,2235404
2235671,,,,,2235671
2235674,0;-7;0,2;-4;-1,-2;-1;-1,0;1;-1,2235674
2235945,,,,,2235945
2235955,-2;7;-4,-5;-4;2,0;-3;2,2;-4;0,2235955
2236221,,,,,2236221
2236224,-1;-1;0,-4;-1;1,0;2;-1,1;-5;-5,2236224
2236503,,,,,2236503
2236510,-2;3;1,2;4;10,0;1;0,-1;2;0,2236510
2236772,,,,,2236772
2236774,-3;-3;-2,-5;-5;0,-1;-5;0,0;-1;0,2236774
2237047,,,,,2237047
2237057,2;0;1,-1;-4;-1,-1;-6;0,2;0;4,2237057
2237323,,,,,2237323
2237325,4;-2;6,-1;0;0,0;-3;0,0;0;2,2237325
2237591,,,,,2237591
2237599,-3;-3;0,0;2;1,0;1;-4,-2;4;3,2237599
2237860,,,,,2237860
2237863,3;4;3,2;9;5,3;3;7,2;5;-2,2237863
2238136,,,,,2238136
2238139,3;-2;3,2;1;-5,6;0;-2,4;1;2,2238139
2238410,,,,,2238410
2238413,1;1;4,6;-2;-2,4;-3;5,1;-4;4,2238413
2238687,,,,,2238687
2238689,2;1;1,3;0;7,4;-4;7,8;-3;0,2238689
2238961,,,,,2238961
2238964,2;5;-1,1;0;0,7;-5;2,1;-3;4,2238964
2239230,,,,,2239230
2239234,3;-2;2,3;3;0,2;-3;1,2;-3;5,2239234
2239512,,,,,2239512
2239515,7;-1;1,3;-2;3,3;0;1,0;-3;2,2239515
2239788,,,,,2239788
2239791,0;3;1,1;-3;2,4;1;3,3;0;5,2239791
2240062,,,,,2240062
2240065,3;-1;4,0;-3;0,3;-9;-4,0;-4;5,2240065
2240338,,,,,2240338
2240342,1;-1;6,0;0;1,1;-7;-1,6;-3;0,2240342
2240613,,,,,2240613
2240616,5;3;6,0;-4;2,0;-2;0,-2;-10;3,2240616
2240888,,,,,2240888
2240891,-1;-2;7,-4;-7;13,0;-1;9,4;-2;2,2240891
2241183,,,,,2241183
2241186,4;-5;3,-2;5;0,4;-6;5,-1;3;6,2241186
2241452,,,,,2241452
2241455,2;-1;0,-2;0;1,3;-1;8,4;-6;2,2241455
2241727,,,,,2241727
2241730,0;2;0,2;-1;0,0;-2;2,4;-4;3,2241730
2242002,,,,,2242002
2242006,-2;-5;11,1;-6;4,3;-2;3,0;-4;6,2242006
2242285,,,,,2242285
2242288,0;-6;7,0;-1;6,1;-2;0,2;-3;4,2242288
2242552,,,,,2242552
2242555,-1;-2;4,-1;0;4,1;-5;-3,-1;-7;3,2242555
2242837,,,,,2242837
2242840,0;3;2,0;-3;3,2;0;-3,1;-1;-1,2242840
2243103,,,,,2243103
2243106,1;0;1,0;-1;5,-1;0;1,-1;-5;5,2243106
2243460,,,,,2243460
2243463,4;-1;-6,-3;-2;0,3;-8;-2,0;0;4,2243463
2243728,,,,,2243728
2243731,5;-2;2,2;-3;4,5;0;1,2;3;3,2243731
2244005,,,,,2244005
2244008,-2;-1;9,-6;1;6,0;0;6,3;3;2,2244008
2244278,,,,,2244278
2244281,0;-3;0,0;-3;-1,0;-2;5,1;2;4,2244281
2244548,,,,,2244548
2244551,-6;1;2,-1;0;4,5;2;-2,0;5;-4,2244551
2244817,,,,,2244817
2244820,-3;0;3,-2;5;9,-3;5;5,5;-8;9,2244820
2245092,,,,,2245092
2245095,5;-3;9,-3;-6;0,-2;5;7,3;0;0,2245095
2245368,,,,,2245368
2245371,0;6;2,1;-7;0,-3;0;7,-3;1;-11,2245371
2245648,,,,,2245648
2245651,1;-10;1,3;-4;4,-2;-3;6,-3;1;4,2245651
2245918,,,,,2245918
2245921,1;2;4,-1;-5;7,0;-6;1,5;-3;-5,2245921
2246193,,,,,2246193
2246196,-2;1;2,0;-1;4,0;-6;8,-1;0;3,2246196
2246469,,,,,2246469
2246472,0;-7;2,0;-3;-2,1;-2;4,-5;-2;6,2246472
2246749,,,,,2246749
2246752,-2;-6;0,-1;-1;-3,0;-5;-1,4;0;-1,2246752
2247028,,,,,2247028
2247031,-2;0;-8,-3;-2;-1,-2;-4;-1,-3;0;3,2247031
2247302,,,,,2247302
2247305,-3;-1;9,-5;1;0,-4;0;-1,-5;-7;5,2247305
2247583,,,,,2247583
2247586,-1;-2;2,2;-5;-1,0;1;1,-3;-6;1,2247586
2247856,,,,,2247856
2247859,0;-5;0,-3;-1;-3,0;-6;-2,-3;0;-1,2247859
2248120,,,,,2248120
2248123,-2;-4;4,0;-6;-1,-1;-5;-2,-4;-4;-2,2248123
2248394,,,,,2248394
2248397,-1;-3;2,0;-4;0,-5;-5;3,-3;-4;0,2248397
2248665,,,,,2248665
2248668,1;-3;-4,-3;-9;1,-2;-5;2,-3;-5;-3,2248668
2248941,,,,,2248941
2248944,-5;-7;1,-1;-7;2,1;-8;5,-2;-6;-2,2248944
2249209,,,,,2249209
2249211,-4;-6;-4,0;0;-3,0;-6;0,-1;-14;3,2249211
2249492,,,,,2249492
2249495,-5;-5;4,2;6;5,0;-6;0,4;0;-2,2249495
2249760,,,,,2249760
2249763,-5;-2;2,1;0;-7,-5;-2;0,-1;-4;1,2249763
2250034,,,,,2250034
2250037,-2;-9;1,-4;-4;1,-7;-3;0,0;0;0,2250037
2250298,,,,,2250298
2250301,-4;-9;1,-3;0;0,-5;0;10,-8;-4;0,2250301
2250584,,,,,2250584
2250587,0;-8;-5,-3;-3;-2,-2;-3;-3,-9;-3;-2,2250587
2250848,,,,,2250848
2250851,-2;-8;-6,-7;-6;2,0;0;-1,-4;-8;0,2250851
2251130,,,,,2251130
2251133,-1;0;0,-4;-5;-8,-4;-8;0,-2;6;-1,2251133
2251406,,,,,2251406
2251409,5;3;2,0;-4;0,-7;-2;5,0;-1;2,2251409
2251683,,,,,2251683
2251686,-4;-7;-11,-1;-4;0,-1;-4;-3,-2;0;2,2251686
2251950,,,,,2251950
