,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
3270,-13;-18;0,-11;-13;0,-11;-13;-4,-9;-13;-3,490181,6,2021-10-27
3271,,,,,490454,6,2021-10-27
3272,-4;-14;-2,-11;-8;-10,-10;-12;-11,-15;-9;-3,490457,6,2021-10-27
3273,,,,,490729,6,2021-10-27
3274,1;-15;1,-8;-17;13,-7;-15;0,-3;-5;4,490732,6,2021-10-27
3275,,,,,490998,6,2021-10-27
3276,-2;-7;-3,-6;-16;-8,-12;-17;-3,-5;-9;-6,491000,6,2021-10-27
3277,,,,,491276,6,2021-10-27
3278,-6;-13;6,-2;-21;-5,2;-12;-1,-2;-8;0,491279,6,2021-10-27
3279,,,,,491545,6,2021-10-27
3280,-4;-18;0,-2;-11;4,7;-18;-2,-3;-11;2,491548,6,2021-10-27
3281,,,,,491825,6,2021-10-27
3282,3;-7;0,-1;-5;5,0;-2;1,-5;-13;0,491828,6,2021-10-27
3283,,,,,492093,6,2021-10-27
3284,-4;-9;-1,-6;-8;3,-3;-4;4,0;-8;2,492096,6,2021-10-27
3285,,,,,492367,6,2021-10-27
3286,-4;-8;-3,3;-3;-3,0;-9;0,-2;-9;0,492370,6,2021-10-27
3287,,,,,492637,6,2021-10-27
3288,0;-5;2,0;-6;4,3;-7;-7,0;-1;-2,492640,6,2021-10-27
3289,,,,,492912,6,2021-10-27
3290,-3;-3;4,0;-3;-8,3;-5;2,7;-5;8,492920,6,2021-10-27
3291,,,,,493194,6,2021-10-27
3292,3;-5;2,1;-7;-2,-5;-7;0,0;-1;-4,493197,6,2021-10-27
3293,,,,,493468,6,2021-10-27
3294,-1;-2;-1,0;-3;2,0;0;-9,1;-4;-1,493476,6,2021-10-27
3295,,,,,493752,6,2021-10-27
3296,1;-3;3,-1;-4;5,-3;-5;-2,-2;1;-4,493755,6,2021-10-27
3297,,,,,494022,6,2021-10-27
3298,-4;-5;-5,1;-11;6,2;-1;2,-3;-2;-5,494030,6,2021-10-27
3299,,,,,494295,6,2021-10-27
3300,-4;-4;-4,-1;-5;-7,-3;-2;-5,-1;-9;0,494298,6,2021-10-27
3301,,,,,494571,6,2021-10-27
3302,-1;-3;0,-3;2;0,-1;-4;1,-2;-8;0,494578,6,2021-10-27
3303,,,,,494852,6,2021-10-27
3304,-1;-5;0,1;-1;0,0;-4;-1,0;-6;0,494855,6,2021-10-27
3305,,,,,495122,6,2021-10-27
3306,2;-6;0,1;-9;0,2;-6;-2,-1;-6;-4,495125,6,2021-10-27
3307,,,,,495408,6,2021-10-27
3308,1;-4;0,-1;-2;1,0;-4;2,3;-12;-2,495411,6,2021-10-27
3309,,,,,495684,6,2021-10-27
3310,1;-11;-2,0;-8;-1,-1;-4;0,-2;-3;1,495686,6,2021-10-27
3311,,,,,495959,6,2021-10-27
3312,-3;-4;1,-1;-5;1,-4;-8;-2,-4;-6;-2,495962,6,2021-10-27
3313,,,,,496234,6,2021-10-27
3314,-5;-7;0,-3;-7;-1,-5;-8;-4,-4;-4;-2,496237,6,2021-10-27
3315,,,,,496517,6,2021-10-27
3316,-5;-3;0,-7;-9;-1,-4;-12;1,-5;-12;-3,496520,6,2021-10-27
3317,,,,,496785,6,2021-10-27
3318,-5;-9;-1,-5;-6;0,-8;-8;3,-6;-7;-1,496788,6,2021-10-27
3319,,,,,497059,6,2021-10-27
3320,-5;-10;0,-4;-10;-1,-5;-11;-1,-5;-10;-3,497062,6,2021-10-27
3321,,,,,497323,6,2021-10-27
3322,-4;-7;-3,-4;-7;0,-6;-5;0,-7;-9;0,497326,6,2021-10-27
3323,,,,,497598,6,2021-10-27
3324,-6;-10;-1,-6;-12;-2,-10;-10;-4,-13;-10;-3,497606,6,2021-10-27
3325,,,,,497873,6,2021-10-27
3326,-15;-9;-5,-17;-10;-6,-19;-12;-5,-21;-12;-3,497876,6,2021-10-27
3327,,,,,498149,6,2021-10-27
3328,-21;-11;-8,-20;-12;-4,-22;-13;-5,-23;-17;-3,498156,6,2021-10-27
3329,,,,,498423,6,2021-10-27
3330,-24;-9;-6,-20;-16;-4,-27;-17;-7,-23;-16;2,498426,6,2021-10-27
3331,,,,,498699,6,2021-10-27
3332,-23;-23;-17,-23;-17;-7,-26;-17;-5,-25;-16;-4,498720,6,2021-10-27
3333,,,,,499002,6,2021-10-27
3334,-29;-15;-4,-23;-23;-3,-21;-18;-10,-27;-12;-4,499005,6,2021-10-27
3335,,,,,499275,6,2021-10-27
3336,-16;-27;-11,-24;-27;-2,-23;-23;-17,-21;-32;-1,499283,6,2021-10-27
3337,,,,,499551,6,2021-10-27
3338,-24;-20;5,-26;-22;11,-21;-11;-6,-25;-25;7,499554,6,2021-10-27
3339,,,,,499825,6,2021-10-27
3340,-20;-19;-13,-11;-37;-1,-8;-45;-4,-20;-24;-8,499834,6,2021-10-27
3341,,,,,500102,6,2021-10-27
3342,-20;-28;-9,-20;-31;-4,-15;-21;-8,-21;-27;-2,500105,6,2021-10-27
3343,,,,,500376,6,2021-10-27
3344,-8;-25;-7,-9;-24;-7,-12;-32;-4,-8;-25;-12,500383,6,2021-10-27
3345,,,,,500652,6,2021-10-27
3346,-9;-37;-1,-21;-36;1,-18;-25;-4,-11;-15;-2,500655,6,2021-10-27
3347,,,,,500924,6,2021-10-27
3348,-16;-8;-9,-11;-33;-5,-13;-30;-2,-18;-20;2,500932,6,2021-10-27
3349,,,,,501201,6,2021-10-27
3350,-21;-28;-3,-18;-12;-13,-23;-20;-9,-20;-11;-10,501204,6,2021-10-27
3351,,,,,501477,6,2021-10-27
3352,-23;-23;-6,-27;-15;-9,-21;-16;-7,-21;-8;-3,501484,6,2021-10-27
3353,,,,,501752,6,2021-10-27
3354,-25;-1;-11,-24;-14;1,-21;0;0,-20;-5;-4,501755,6,2021-10-27
3355,,,,,502024,6,2021-10-27
3356,-24;-9;-6,-23;-9;-6,-24;-14;-11,-20;-14;4,502032,6,2021-10-27
3357,,,,,502297,6,2021-10-27
3358,-22;-10;-3,-19;-14;-4,-20;-14;0,-24;-13;-2,502299,6,2021-10-27
3359,,,,,502573,6,2021-10-27
3360,-17;-10;-16,-17;-9;-2,-22;-7;-3,-19;-4;-1,502581,6,2021-10-27
3361,,,,,502848,6,2021-10-27
3362,-12;-10;0,-21;1;-11,-24;-11;-4,-15;-3;-16,502850,6,2021-10-27
3363,,,,,503115,6,2021-10-27
3364,-24;-7;0,-16;-4;-1,-16;-5;0,-25;-3;-13,503124,6,2021-10-27
3365,,,,,503394,6,2021-10-27
3366,-22;-9;-1,-17;-9;-6,-21;-2;-5,-18;-5;-7,503397,6,2021-10-27
3367,,,,,503663,6,2021-10-27
3368,-23;-4;3,-21;0;-11,-15;-7;-8,-11;-5;-6,503666,6,2021-10-27
3369,,,,,503937,6,2021-10-27
3370,-17;-3;-3,-20;-1;-2,-20;-9;-5,-20;-11;-2,503940,6,2021-10-27
3371,,,,,504212,6,2021-10-27
3372,-14;-4;0,-15;0;-3,-16;-2;-1,-21;-4;-6,504214,6,2021-10-27
3373,,,,,504486,6,2021-10-27
3374,-18;11;-12,-22;-1;-12,-17;0;-2,-11;0;9,504489,6,2021-10-27
3375,,,,,504756,6,2021-10-27
3376,-11;0;-12,-9;3;-8,-11;5;0,-16;14;-15,504759,6,2021-10-27
3377,,,,,505030,6,2021-10-27
3378,-17;1;1,-19;1;-6,-24;6;-2,-23;7;-1,505033,6,2021-10-27
3379,,,,,505302,6,2021-10-27
3380,-16;7;-8,-14;3;-1,-19;5;-11,-17;-9;-4,505305,6,2021-10-27
3381,,,,,505581,6,2021-10-27
3382,-18;0;-10,-12;1;-5,-16;8;6,-14;12;-6,505584,6,2021-10-27
3383,,,,,505857,6,2021-10-27
3384,-19;15;-2,-14;8;-23,-11;11;-4,-18;14;-13,505860,6,2021-10-27
3385,,,,,506132,6,2021-10-27
3386,-12;15;-4,-10;7;-11,-9;21;10,-17;11;2,506134,6,2021-10-27
3387,,,,,506402,6,2021-10-27
3388,-7;14;-4,-17;12;-4,-7;15;-8,-15;5;-5,506405,6,2021-10-27
3389,,,,,506681,6,2021-10-27
3390,-12;17;1,-15;18;-6,-13;13;-5,-17;27;-3,506684,6,2021-10-27
3391,,,,,506952,6,2021-10-27
3392,-10;17;1,-12;11;-7,-9;11;-8,-12;17;2,506955,6,2021-10-27
3393,,,,,507226,6,2021-10-27
3394,-17;19;0,-11;12;-13,-21;18;-2,-16;6;2,507229,6,2021-10-27
3395,,,,,507495,6,2021-10-27
3396,-9;15;-12,-11;10;-11,-20;13;-5,-21;9;-2,507498,6,2021-10-27
3397,,,,,507778,6,2021-10-27
3398,-11;3;-1,-22;12;0,-10;13;-7,-11;2;-11,507780,6,2021-10-27
3399,,,,,508052,6,2021-10-27
3400,-17;8;0,-23;6;-8,-8;-1;-17,-21;5;5,508055,6,2021-10-27
3401,,,,,508327,6,2021-10-27
3402,-19;4;-3,-21;1;7,-19;-2;-15,-21;-2;-9,508335,6,2021-10-27
3403,,,,,508610,6,2021-10-27
3404,-23;8;-7,-15;-1;-6,-18;0;-6,-15;1;-13,508613,6,2021-10-27
3405,,,,,508897,6,2021-10-27
3406,-19;-4;-11,-16;-13;0,-22;3;-14,-10;-5;0,508905,6,2021-10-27
3407,,,,,509178,6,2021-10-27
3408,-21;-4;-5,-19;-4;-11,-20;1;-5,-28;0;-15,509181,6,2021-10-27
3409,,,,,509461,6,2021-10-27
3410,-25;9;-9,-20;-2;-15,-20;7;-5,-19;3;-1,509469,6,2021-10-27
3411,,,,,509754,6,2021-10-27
3412,-21;12;-8,-11;0;-5,-9;-3;-8,-20;1;3,509757,6,2021-10-27
3413,,,,,510031,6,2021-10-27
3414,-12;-4;0,-14;0;0,-19;3;-11,-3;9;-3,510041,6,2021-10-27
3415,,,,,510317,6,2021-10-27
3416,-18;-3;-3,-17;-4;2,-20;-13;-10,-17;-3;3,510320,6,2021-10-27
3417,,,,,510586,6,2021-10-27
3418,-15;2;-5,-18;-2;-11,-15;-4;5,-16;0;6,510594,6,2021-10-27
3419,,,,,510861,6,2021-10-27
3420,-14;1;3,-19;-13;4,-19;0;0,-20;-5;2,510864,6,2021-10-27
3421,,,,,511136,6,2021-10-27
3422,-16;5;-3,-23;-15;16,-17;4;0,-26;-3;13,511139,6,2021-10-27
3423,,,,,511413,6,2021-10-27
3424,-17;9;5,-26;1;2,-27;2;-5,-20;15;0,511415,6,2021-10-27
3425,,,,,511687,6,2021-10-27
3426,-17;-5;-5,-31;0;8,-13;11;-17,-33;-6;-10,511690,6,2021-10-27
3427,,,,,511964,6,2021-10-27
3428,-13;5;11,-17;-2;-8,-20;0;-7,-17;2;0,511966,6,2021-10-27
3429,,,,,512237,6,2021-10-27
3430,-19;2;-8,-27;2;-13,-21;-4;-7,-9;0;-2,512240,6,2021-10-27
3431,,,,,512524,6,2021-10-27
3432,-16;14;-12,-24;2;-23,-22;0;-13,-21;-6;-12,512527,6,2021-10-27
3433,,,,,512801,6,2021-10-27
3434,-10;5;-7,-19;-15;-12,-9;4;-9,-22;-9;12,512804,6,2021-10-27
3435,,,,,513088,6,2021-10-27
3436,-16;-5;-7,-19;4;-10,-12;0;-6,-15;-7;-4,513091,6,2021-10-27
3437,,,,,513364,6,2021-10-27
3438,-22;-3;-7,-12;-2;-3,-23;-1;-10,-18;1;0,513368,6,2021-10-27
3439,,,,,513651,6,2021-10-27
3440,-22;8;6,-13;-6;-3,-20;6;-17,-16;-1;5,513654,6,2021-10-27
3441,,,,,513927,6,2021-10-27
3442,-24;10;4,-17;-17;-11,-25;0;-5,-11;10;-7,513930,6,2021-10-27
3443,,,,,514202,6,2021-10-27
3444,-19;-7;8,-30;-5;4,-19;-12;-3,-8;-3;11,514205,6,2021-10-27
3445,,,,,514475,6,2021-10-27
3446,-11;4;-2,-4;-1;-16,-2;-14;5,-20;-4;-1,514477,6,2021-10-27
3447,,,,,514749,6,2021-10-27
3448,-6;1;-6,-11;-1;-17,-15;4;-3,-11;-2;0,514752,6,2021-10-27
3449,,,,,515015,6,2021-10-27
3450,-4;-4;0,-12;8;-3,-8;3;1,-8;3;-2,515018,6,2021-10-27
3451,,,,,515296,6,2021-10-27
3452,-14;6;2,-11;5;-3,-14;-5;-2,-13;-1;-7,515299,6,2021-10-27
3453,,,,,515574,6,2021-10-27
3454,-16;2;-7,-9;8;4,-17;-1;3,-18;0;6,515577,6,2021-10-27
3455,,,,,515850,6,2021-10-27
3456,-9;5;-13,-4;3;8,-23;4;-8,-2;11;11,515859,6,2021-10-27
3457,,,,,516130,6,2021-10-27
3458,-6;6;-10,3;-10;3,-10;-3;-1,-12;6;0,516133,6,2021-10-27
3459,,,,,516411,6,2021-10-27
3460,-14;10;-13,-12;2;4,4;-7;0,0;4;9,516418,6,2021-10-27
3461,,,,,516692,6,2021-10-27
3462,0;7;-5,-2;0;-4,-8;-15;-15,-3;-3;-4,516695,6,2021-10-27
3463,,,,,516967,6,2021-10-27
3464,-9;-1;-2,-13;-9;-4,-4;-1;-5,-7;1;-4,516976,6,2021-10-27
3465,,,,,517251,6,2021-10-27
3466,-9;5;0,-6;-8;0,-12;-10;5,-5;9;-12,517254,6,2021-10-27
3467,,,,,517518,6,2021-10-27
3468,-2;5;-11,-2;7;-6,-2;3;3,-8;0;-9,517526,6,2021-10-27
3469,,,,,517793,6,2021-10-27
3470,-7;3;-1,-5;-1;5,-13;-7;-3,0;4;3,517796,6,2021-10-27
3471,,,,,518071,6,2021-10-27
3472,-5;0;-3,-6;7;-7,-1;-12;7,5;13;-6,518074,6,2021-10-27
3473,,,,,518352,6,2021-10-27
3474,-8;-7;9,-1;0;0,-9;0;4,-9;-16;24,518354,6,2021-10-27
3475,,,,,518623,6,2021-10-27
3476,-11;-1;4,4;13;-22,-1;-5;-23,-8;-7;3,518626,6,2021-10-27
3477,,,,,518904,6,2021-10-27
3478,-8;7;-14,0;7;7,-7;-5;-15,8;6;-16,518906,6,2021-10-27
3479,,,,,519171,6,2021-10-27
3480,-11;-3;-1,-5;3;-5,-7;9;5,1;5;0,519174,6,2021-10-27
3481,,,,,519446,6,2021-10-27
3482,3;5;3,0;5;6,-7;7;9,-4;24;-3,519449,6,2021-10-27
3483,,,,,519723,6,2021-10-27
3484,-15;21;0,-15;15;-5,-6;13;-9,-23;9;-8,519726,6,2021-10-27
3485,,,,,519997,6,2021-10-27
3486,-16;9;-10,-2;25;4,-10;23;-17,-5;27;-8,519999,6,2021-10-27
3487,,,,,520271,6,2021-10-27
3488,-9;19;0,-9;36;-8,-23;20;0,-6;11;-1,520273,6,2021-10-27
3489,,,,,520550,6,2021-10-27
3490,-8;26;3,-14;15;-11,-10;0;33,-12;0;-6,520553,6,2021-10-27
3491,,,,,520815,6,2021-10-27
3492,-9;28;-30,4;16;9,-18;23;-33,-9;12;-1,520818,6,2021-10-27
3493,,,,,521098,6,2021-10-27
3494,-8;22;-7,-11;29;5,-12;10;-1,-6;18;7,521101,6,2021-10-27
3495,,,,,521373,6,2021-10-27
3496,-18;22;-7,-11;8;14,-21;23;19,-12;22;-12,521376,6,2021-10-27
3497,,,,,521647,6,2021-10-27
3498,-20;20;-24,-8;15;0,-7;19;-6,-14;26;-11,521656,6,2021-10-27
3499,,,,,521930,6,2021-10-27
3500,-10;17;-4,-8;13;2,-15;12;-2,-13;12;-3,521933,6,2021-10-27
3501,,,,,522198,6,2021-10-27
3502,-17;12;5,-13;8;-16,-13;4;1,-15;0;-2,522206,6,2021-10-27
3503,,,,,522473,6,2021-10-27
3504,-9;11;-7,-16;0;7,-22;5;-14,-12;2;1,522476,6,2021-10-27
3505,,,,,522747,6,2021-10-27
3506,-6;3;7,-12;4;-3,-9;-2;-5,-11;-2;0,522757,6,2021-10-27
3507,,,,,523024,6,2021-10-27
3508,-14;-1;-11,-14;2;9,-11;9;3,-9;9;-8,523027,6,2021-10-27
3509,,,,,523300,6,2021-10-27
3510,-14;-11;-4,-2;21;-2,-4;6;12,-18;-1;1,523309,6,2021-10-27
3511,,,,,523574,6,2021-10-27
3512,-18;-7;-4,-18;6;-28,-9;0;-4,-6;-5;-10,523577,6,2021-10-27
3513,,,,,523850,6,2021-10-27
3514,-4;5;-10,-17;-1;3,-6;0;6,-15;-8;-2,523858,6,2021-10-27
3515,,,,,524125,6,2021-10-27
3516,-4;0;-10,-14;5;-22,-15;-9;2,2;1;0,524128,6,2021-10-27
3517,,,,,524394,6,2021-10-27
3518,-14;-13;-3,-13;-12;-11,-14;-10;-7,-14;-8;0,524397,6,2021-10-27
3519,,,,,524676,6,2021-10-27
3520,-16;1;-10,-14;2;-18,-9;2;16,-20;-2;-2,524679,6,2021-10-27
3521,,,,,524951,6,2021-10-27
3522,-19;-14;0,-8;-2;8,-16;-2;-13,-15;5;1,524954,6,2021-10-27
3523,,,,,525225,6,2021-10-27
3524,-5;-1;-1,-16;3;-23,-13;-10;4,-17;-11;0,525229,6,2021-10-27
3525,,,,,525511,6,2021-10-27
3526,0;-7;-14,-22;0;-9,-5;0;7,-13;2;0,525513,6,2021-10-27
3527,,,,,525777,6,2021-10-27
3528,-26;8;-1,-17;7;0,-5;7;-20,-19;3;-20,525779,6,2021-10-27
3529,,,,,526052,6,2021-10-27
3530,-12;14;2,-21;0;-12,-30;-5;3,-19;-5;11,526055,6,2021-10-27
3531,,,,,526326,6,2021-10-27
3532,-22;15;-8,-27;-5;-5,-13;3;4,-21;2;-20,526329,6,2021-10-27
3533,,,,,526596,6,2021-10-27
3534,-10;-4;1,-20;6;-13,-19;0;-12,-17;-15;-4,526599,6,2021-10-27
3535,,,,,526878,6,2021-10-27
3536,-27;4;15,-21;0;11,-32;0;-5,-21;-14;11,526880,6,2021-10-27
3537,,,,,527153,6,2021-10-27
3538,-21;-4;-7,-23;-3;6,-30;23;-36,-23;-2;-6,527156,6,2021-10-27
3539,,,,,527428,6,2021-10-27
3540,-15;9;-1,-17;1;3,-29;-3;-10,-11;2;-8,527430,6,2021-10-27
3541,,,,,527700,6,2021-10-27
3542,-21;6;-12,-17;-12;-18,-25;-6;9,-13;0;4,527704,6,2021-10-27
3543,,,,,527985,6,2021-10-27
3544,-12;7;0,-23;1;-24,-17;-3;0,-18;-12;2,527988,6,2021-10-27
3545,,,,,528253,6,2021-10-27
3546,-13;-8;-2,-19;-18;-3,-17;-2;-8,-15;3;12,528257,6,2021-10-27
3547,,,,,528535,6,2021-10-27
3548,-20;0;-8,-25;-2;2,-18;-7;-3,-19;-3;-2,528538,6,2021-10-27
3549,,,,,528811,6,2021-10-27
3550,-8;11;-17,-16;-10;9,-10;1;-2,-20;11;-20,528814,6,2021-10-27
3551,,,,,529085,6,2021-10-27
3552,-33;-4;9,-18;1;8,-9;-4;-10,-11;-4;-8,529088,6,2021-10-27
3553,,,,,529354,6,2021-10-27
3554,-9;6;-2,-13;-9;-25,-7;7;-8,-19;4;0,529357,6,2021-10-27
3555,,,,,529631,6,2021-10-27
3556,-9;-3;-9,-3;3;-14,-14;0;-29,-13;-1;-5,529639,6,2021-10-27
3557,,,,,529913,6,2021-10-27
3558,-8;-6;5,-10;1;11,-14;4;-8,-14;-6;7,529916,6,2021-10-27
3559,,,,,530181,6,2021-10-27
3560,-16;-2;-6,-22;4;-17,-15;10;1,-6;-5;-23,530188,6,2021-10-27
3561,,,,,530456,6,2021-10-27
3562,-15;-1;-15,-20;10;-8,-2;15;4,-19;0;-14,530458,6,2021-10-27
3563,,,,,530725,6,2021-10-27
3564,-20;6;-17,-22;0;1,-15;2;-2,-6;4;-17,530735,6,2021-10-27
3565,,,,,531007,6,2021-10-27
3566,-18;-6;10,-10;0;6,-27;-8;0,-10;-8;7,531009,6,2021-10-27
3567,,,,,531282,6,2021-10-27
3568,-27;-3;-12,-17;-8;-7,-10;2;2,-9;-11;-9,531291,6,2021-10-27
3569,,,,,531558,6,2021-10-27
3570,-4;-6;-4,-15;7;1,2;1;13,-8;-7;8,531560,6,2021-10-27
3571,,,,,531832,6,2021-10-27
3572,-3;5;-5,-8;2;-4,-13;0;-16,-7;-1;-15,531835,6,2021-10-27
3573,,,,,532108,6,2021-10-27
3574,-6;-1;-7,-10;2;-3,-12;0;-4,-8;3;0,532111,6,2021-10-27
3575,,,,,532383,6,2021-10-27
3576,-6;7;-17,-3;5;5,-11;2;-1,-7;4;-12,532386,6,2021-10-27
3577,,,,,532661,6,2021-10-27
3578,-8;0;3,-2;-1;0,-4;0;-5,-6;0;-3,532664,6,2021-10-27
3579,,,,,532933,6,2021-10-27
3580,-10;-5;-7,-10;0;-12,-1;-5;5,-19;0;1,532936,6,2021-10-27
3581,,,,,533210,6,2021-10-27
3582,-9;4;-15,-15;7;0,-11;9;1,-15;-3;2,533213,6,2021-10-27
3583,,,,,533478,6,2021-10-27
3584,-12;6;-5,-16;2;3,-8;4;-4,-10;6;-7,533480,6,2021-10-27
3585,,,,,533753,6,2021-10-27
3586,-3;9;-25,-16;5;-21,-9;-10;-8,-9;8;-10,533756,6,2021-10-27
3587,,,,,534023,6,2021-10-27
3588,-7;16;12,-14;5;2,-10;9;4,-14;16;1,534026,6,2021-10-27
3589,,,,,534298,6,2021-10-27
3590,-14;8;-7,-13;1;-7,-12;9;0,-6;7;12,534301,6,2021-10-27
3591,,,,,534574,6,2021-10-27
3592,-1;8;0,-11;20;-6,-10;13;-2,-8;6;0,534577,6,2021-10-27
3593,,,,,534852,6,2021-10-27
3594,-15;8;-5,-12;9;6,-2;6;0,-12;4;-7,534854,6,2021-10-27
3595,,,,,535131,6,2021-10-27
3596,-12;9;-10,-15;14;0,-16;-6;4,-6;8;1,535134,6,2021-10-27
3597,,,,,535400,6,2021-10-27
3598,-9;7;12,-13;6;6,-15;8;-13,-15;13;-5,535422,6,2021-10-27
3599,,,,,535700,6,2021-10-27
3600,-4;7;4,-8;6;0,-13;1;4,-12;11;1,535703,6,2021-10-27
3601,,,,,535974,6,2021-10-27
3602,-16;4;5,-24;6;1,-20;-4;0,-16;2;-9,535983,6,2021-10-27
3603,,,,,536249,6,2021-10-27
3604,-15;-4;-8,-32;14;-15,-7;9;-2,-7;11;0,536252,6,2021-10-27
3605,,,,,536524,6,2021-10-27
3606,-8;7;-16,-8;10;2,-19;-7;-7,-3;8;12,536534,6,2021-10-27
3607,,,,,536801,6,2021-10-27
3608,-5;7;-3,-5;10;-15,-9;6;1,-12;1;3,536803,6,2021-10-27
3609,,,,,537075,6,2021-10-27
3610,-12;12;0,-13;8;-8,-14;8;10,-14;6;-11,537078,6,2021-10-27
3611,,,,,537351,6,2021-10-27
3612,-11;12;-15,-8;-4;7,-6;17;-7,-2;6;10,537353,6,2021-10-27
3613,,,,,537624,6,2021-10-27
3614,-3;-8;-7,-7;16;-14,-7;-5;0,4;9;-1,537627,6,2021-10-27
3615,,,,,537908,6,2021-10-27
3616,-3;20;-6,-7;2;3,11;4;0,-3;13;-20,537910,6,2021-10-27
3617,,,,,538176,6,2021-10-27
3618,4;20;2,-6;5;6,23;-11;34,-9;2;8,538179,6,2021-10-27
3619,,,,,538458,6,2021-10-27
3620,-13;11;-15,-2;3;11,0;18;9,-1;6;7,538460,6,2021-10-27
3621,,,,,538727,6,2021-10-27
3622,-9;6;-4,-2;10;0,6;2;8,-2;3;2,538730,6,2021-10-27
3623,,,,,539011,6,2021-10-27
3624,-2;2;9,-8;4;-5,-4;5;3,-7;6;3,539013,6,2021-10-27
3625,,,,,539277,6,2021-10-27
3626,-8;6;-1,-6;5;-2,-4;11;1,-6;8;-1,539280,6,2021-10-27
3627,,,,,539556,6,2021-10-27
3628,-4;4;3,-8;7;0,-6;1;6,-3;0;9,539559,6,2021-10-27
3629,,,,,539828,6,2021-10-27
3630,-9;-3;4,-19;3;-11,-6;6;6,-10;8;2,539831,6,2021-10-27
3631,,,,,540101,6,2021-10-27
3632,-19;-1;-9,-7;5;-5,-12;10;-4,-13;-2;0,540109,6,2021-10-27
3633,,,,,540375,6,2021-10-27
3634,-18;-3;-2,-9;12;-4,-10;-5;-2,-17;8;-17,540378,6,2021-10-27
3635,,,,,540650,6,2021-10-27
3636,-9;9;-2,-14;4;-7,-19;1;0,-12;10;1,540658,6,2021-10-27
3637,,,,,540930,6,2021-10-27
3638,-12;5;-1,-12;5;-7,-11;5;-7,-12;0;-6,540932,6,2021-10-27
3639,,,,,541202,6,2021-10-27
3640,-20;11;-13,-10;11;-2,-12;1;0,-11;10;-25,541211,6,2021-10-27
3641,,,,,541480,6,2021-10-27
3642,-12;13;1,-15;8;-11,-14;3;3,-15;6;7,541484,6,2021-10-27
3643,,,,,541751,6,2021-10-27
3644,-8;-2;-23,-7;2;-11,-11;0;9,-13;7;-13,541759,6,2021-10-27
3645,,,,,542030,6,2021-10-27
3646,-9;-2;-1,-4;2;-5,-12;5;1,-6;7;-4,542033,6,2021-10-27
3647,,,,,542303,6,2021-10-27
3648,2;10;3,-5;4;0,-13;1;-3,-6;2;-1,542312,6,2021-10-27
3649,,,,,542576,6,2021-10-27
3650,-9;0;5,-2;2;-7,-7;1;6,-4;2;-5,542579,6,2021-10-27
3651,,,,,542850,6,2021-10-27
3652,-9;5;0,-2;2;0,-8;-2;-10,-9;3;-5,542853,6,2021-10-27
3653,,,,,543126,6,2021-10-27
3654,-5;1;-6,-7;-1;-7,-8;0;-7,-13;2;3,543129,6,2021-10-27
3655,,,,,543394,6,2021-10-27
3656,-10;2;-5,-6;4;-7,-11;13;-3,-7;2;-9,543397,6,2021-10-27
3657,,,,,543669,6,2021-10-27
3658,-5;0;-8,-10;8;3,-7;1;-2,-11;-2;5,543672,6,2021-10-27
3659,,,,,543942,6,2021-10-27
3660,-9;6;-26,-13;11;-3,-3;-5;-3,-11;2;-3,543945,6,2021-10-27
3661,,,,,544215,6,2021-10-27
3662,-14;4;0,-13;5;-12,-16;1;-19,-13;1;-6,544217,6,2021-10-27
3663,,,,,544482,6,2021-10-27
3664,-12;6;-2,-10;3;5,-11;7;-11,-13;6;-8,544485,6,2021-10-27
3665,,,,,544765,6,2021-10-27
3666,-5;-1;-13,-8;-3;-7,-7;-5;-9,-12;2;3,544769,6,2021-10-27
3667,,,,,545033,6,2021-10-27
3668,-14;-2;-7,-19;-3;-5,-18;-3;0,-16;4;-6,545036,6,2021-10-27
3669,,,,,545313,6,2021-10-27
3670,-26;2;-5,-20;-3;-4,-25;-3;-16,-23;8;-16,545316,6,2021-10-27
3671,,,,,545584,6,2021-10-27
3672,-21;0;-1,-24;-5;-3,-20;-7;-2,-26;-3;0,545587,6,2021-10-27
3673,,,,,545866,6,2021-10-27
3674,-18;2;-13,-25;3;-9,-21;0;-8,-15;9;-10,545868,6,2021-10-27
3675,,,,,546135,6,2021-10-27
3676,-20;-3;-1,-19;-7;5,-20;-2;-10,-16;3;-3,546138,6,2021-10-27
3677,,,,,546409,6,2021-10-27
3678,-20;1;-5,-25;1;-11,-12;0;-6,-13;0;-12,546416,6,2021-10-27
3679,,,,,546685,6,2021-10-27
3680,-8;0;-6,-15;-6;-17,-3;3;-2,-16;7;-2,546688,6,2021-10-27
3681,,,,,546966,6,2021-10-27
3682,-15;1;-7,-14;8;-4,-8;3;-3,0;9;-1,546974,6,2021-10-27
3683,,,,,547236,6,2021-10-27
3684,-7;-3;-11,-20;5;-8,-11;10;-33,-11;1;0,547238,6,2021-10-27
3685,,,,,547511,6,2021-10-27
3686,-10;3;-5,-13;0;1,-10;6;2,-17;1;-6,547518,6,2021-10-27
3687,,,,,547792,6,2021-10-27
3688,-2;0;3,-11;5;-5,-8;7;2,-9;4;0,547794,6,2021-10-27
3689,,,,,548061,6,2021-10-27
3690,-7;0;1,-7;2;-3,-11;0;6,-8;1;5,548070,6,2021-10-27
3691,,,,,548337,6,2021-10-27
3692,-13;6;1,-10;2;2,-10;3;0,-7;0;-5,548339,6,2021-10-27
