,acc1,acc2,acc3,acc4,duration
723524,,,,,723524
723527,-8;1;6,-10;0;-2,-4;-8;-2,-5;-3;9,723527
723801,,,,,723801
723804,-5;-4;-5,-5;-7;-1,-4;-7;-9,-4;-8;-1,723804
724077,,,,,724077
724080,-4;-14;-2,-1;-12;0,-1;-11;4,0;-7;9,724080
724344,,,,,724344
724347,0;-11;0,-1;-12;0,1;-8;-2,-7;-13;3,724347
724613,,,,,724613
724621,-1;-3;-3,0;-18;-11,3;-10;-15,3;-6;-10,724621
724888,,,,,724888
724891,9;-5;-12,-3;-12;0,0;-7;-5,-1;-4;-5,724891
725164,,,,,725164
725171,-3;-8;0,-3;-3;-2,-2;-2;-2,-2;-12;-4,725171
725438,,,,,725438
725441,-2;-11;0,-1;-7;5,-2;-9;4,-5;-10;4,725441
725707,,,,,725707
725715,3;-8;6,-4;-19;5,0;-21;0,-7;-16;2,725715
725977,,,,,725977
725979,0;-14;3,-5;-16;2,-5;-11;3,-6;-12;0,725979
726245,,,,,726245
726253,-6;-12;0,-3;-14;0,-2;-13;-2,-4;-17;-2,726253
726522,,,,,726522
726525,-11;-6;1,-5;-7;13,-9;-22;6,-15;-22;6,726525
726794,,,,,726794
726802,-5;-20;-9,-10;-22;-14,0;-16;-14,-2;-19;-4,726802
727065,,,,,727065
727068,0;-8;-5,-2;-15;-7,-9;-20;-5,-5;-11;1,727068
727342,,,,,727342
727345,-2;-11;-10,-3;-3;1,-3;-7;-2,-2;-4;1,727345
727615,,,,,727615
727618,0;-1;-7,-5;4;6,1;0;-3,-2;-5;2,727618
727885,,,,,727885
727888,0;-3;-10,-3;0;-7,-2;-1;-10,0;-4;-2,727888
728161,,,,,728161
728164,-3;1;-1,-1;2;1,-4;0;-7,-5;-1;-2,728164
728431,,,,,728431
728434,0;0;-3,-3;-1;-4,0;-1;-10,-2;2;-4,728434
728713,,,,,728713
728716,-2;0;-3,-6;2;-2,-1;3;1,-3;2;3,728716
728980,,,,,728980
728983,-5;2;0,-3;0;-3,-2;2;-8,0;6;-3,728983
729260,,,,,729260
729263,-1;5;-11,-5;11;-1,-3;4;-3,-3;9;0,729263
729531,,,,,729531
729534,0;9;-1,-3;12;0,0;11;-7,0;16;-3,729534
729806,,,,,729806
729809,0;18;-6,-1;15;-2,-1;16;1,-4;14;7,729809
730080,,,,,730080
730083,-3;20;7,-5;13;10,-6;18;2,-9;25;0,730083
730354,,,,,730354
730362,-5;19;7,-10;21;5,-7;16;4,-10;13;3,730362
730628,,,,,730628
730630,-8;15;1,-10;14;5,-9;15;1,-7;9;3,730630
730904,,,,,730904
730911,-12;15;3,-5;20;0,-3;16;0,-8;20;0,730911
731182,,,,,731182
731185,-6;22;7,-4;13;1,-8;16;-1,-6;14;4,731185
731455,,,,,731455
731463,-1;21;-3,-6;13;8,-7;18;0,-6;14;-6,731463
731727,,,,,731727
731730,-9;16;1,-3;10;-6,-9;14;2,-3;8;-11,731730
731995,,,,,731995
732017,-9;13;0,-3;10;2,-5;17;6,-5;9;4,732017
732283,,,,,732283
732285,-7;5;4,-5;10;5,-4;2;-2,-7;1;-4,732285
732558,,,,,732558
732561,-4;1;-1,-7;7;1,-7;1;1,-12;10;-3,732561
732833,,,,,732833
732836,-2;5;-1,-9;6;-4,-9;-1;-5,-4;1;0,732836
733109,,,,,733109
733112,-8;-7;0,-5;-1;3,-6;-2;0,-5;-7;-3,733112
733393,,,,,733393
733395,-4;7;0,-12;0;3,-9;-10;-3,-6;-7;5,733395
733660,,,,,733660
733663,-4;-4;-5,-8;-11;-2,-9;-11;-7,-6;-7;0,733663
733942,,,,,733942
733945,-7;-5;1,-8;-8;-2,-9;-10;-4,-10;-11;0,733945
734211,,,,,734211
734214,-13;-10;0,-5;-2;-3,-9;-6;-1,-11;-2;-4,734214
734520,,,,,734520
734523,-8;2;-6,-9;-3;-9,-12;-2;-5,-7;0;-7,734523
734786,,,,,734786
734789,-8;0;-5,-10;-5;5,-12;-4;0,-5;-1;-3,734789
735068,,,,,735068
735071,-9;0;-6,-8;-7;-4,-7;-3;-4,-11;0;0,735071
735336,,,,,735336
735339,-10;-1;0,-9;-2;3,-10;-1;2,-12;-3;8,735339
735616,,,,,735616
735619,-7;3;7,-7;-4;0,-7;2;3,-3;-6;-2,735619
735886,,,,,735886
735889,-5;3;-1,-7;-3;-5,-8;-4;-7,-4;8;-7,735889
736162,,,,,736162
736171,-3;-1;-3,-3;-1;5,-8;0;3,-8;3;3,736171
736443,,,,,736443
736446,-4;-7;0,-3;-1;0,-3;2;-2,-5;5;-8,736446
736712,,,,,736712
736719,-7;0;0,1;-1;-7,-1;1;-5,-2;-1;-2,736719
736987,,,,,736987
736990,5;0;2,0;-3;-1,-1;4;2,0;-4;1,736990
737263,,,,,737263
737271,3;-1;-3,-2;3;-1,-2;1;6,-3;-1;2,737271
737538,,,,,737538
737541,0;4;7,0;3;1,0;-4;4,0;-3;15,737541
737808,,,,,737808
737811,4;-2;4,1;-1;13,-4;5;13,5;-4;9,737811
738083,,,,,738083
738086,1;-1;1,3;-4;-12,6;-1;-7,-1;-3;0,738086
738358,,,,,738358
738361,-1;0;-1,0;-3;-4,-2;1;-1,0;-10;2,738361
738640,,,,,738640
738643,-5;-5;5,-2;-4;-1,-5;-3;0,-3;-2;0,738643
738908,,,,,738908
738911,-3;1;-2,0;-5;0,-5;-2;0,0;-2;1,738911
739193,,,,,739193
739196,-7;-3;0,-4;-2;-5,-5;0;4,-5;-1;1,739196
739465,,,,,739465
739468,-2;0;1,0;3;-1,3;-2;0,0;-2;0,739468
739746,,,,,739746
739749,0;-8;0,-1;2;-1,-2;-4;2,-2;-4;-4,739749
740022,,,,,740022
740025,-2;-5;-1,-1;-5;-3,0;0;-4,-1;-3;-4,740025
740293,,,,,740293
740300,-6;0;-1,2;-3;-7,-3;1;-1,-3;0;-2,740300
740566,,,,,740566
740569,-2;-4;-3,-2;2;-8,-2;0;-5,-4;0;-5,740569
740835,,,,,740835
740843,-1;-2;1,-3;0;-1,-5;0;-1,-5;0;2,740843
741104,,,,,741104
741106,-4;-4;-1,-3;-1;-1,-3;-5;3,-5;-1;1,741106
741372,,,,,741372
741381,-8;-1;1,-2;0;1,-4;-3;1,-2;-4;-1,741381
741642,,,,,741642
741645,-4;-1;2,-5;0;1,-6;-5;-1,-6;-8;1,741645
741917,,,,,741917
741920,-7;-5;4,-4;-5;-1,-5;-1;1,-3;-3;0,741920
742203,,,,,742203
742206,0;-1;1,-1;-1;0,-9;-10;4,-4;-12;1,742206
742468,,,,,742468
742470,-4;-7;3,-4;-3;-4,-5;-3;3,-3;-8;1,742470
742743,,,,,742743
742746,-8;-9;-1,-5;-2;0,-1;-4;7,-5;-7;0,742746
743020,,,,,743020
743022,-8;0;6,-4;-4;1,-4;-2;0,-8;-2;0,743022
743293,,,,,743293
743297,0;-5;1,-7;-5;0,-3;-3;4,-2;-2;2,743297
743564,,,,,743564
743567,0;0;3,-2;1;0,0;0;-6,-4;-2;0,743567
743840,,,,,743840
743843,2;0;9,-1;0;0,0;-5;2,3;-5;2,743843
744107,,,,,744107
744110,-2;-2;3,0;-9;0,0;-5;-8,-3;0;-2,744110
744388,,,,,744388
744391,-1;-4;0,0;-4;0,1;-6;-2,-2;-9;-3,744391
744657,,,,,744657
744660,0;-2;-2,-1;-7;0,2;-4;0,0;3;-9,744660
744933,,,,,744933
744940,0;-10;4,0;-7;4,-3;-7;1,1;-15;8,744940
745207,,,,,745207
745210,-6;-17;-2,1;-11;0,-4;-13;9,-7;-15;2,745210
745484,,,,,745484
745492,-5;-14;7,-5;-10;-1,2;-11;-3,-13;0;-5,745492
745759,,,,,745759
745762,-5;-6;-2,-3;-11;-5,-8;-11;2,-15;-8;-1,745762
746035,,,,,746035
746042,-7;-5;0,-8;-16;-4,-4;-8;2,-3;-13;1,746042
746310,,,,,746310
746313,-8;-16;0,-4;-11;-7,-2;-11;-7,-3;-17;-7,746313
746585,,,,,746585
746593,-4;-16;-5,-7;-16;-3,-8;-19;4,-7;-15;-3,746593
746860,,,,,746860
746863,-6;-24;0,-5;-20;-3,-7;-19;-1,-8;-16;2,746863
747130,,,,,747130
747133,-6;-18;-1,-6;-25;0,-7;-18;-4,-2;-16;-2,747133
747404,,,,,747404
747406,-8;-16;-1,-6;-6;3,-8;-5;6,-6;0;5,747406
747672,,,,,747672
747675,-4;3;-2,-3;-2;-2,-1;-3;-5,-4;-4;4,747675
747953,,,,,747953
747956,-1;-3;5,-1;0;6,0;4;4,-3;3;2,747956
748223,,,,,748223
748226,-2;5;0,-11;1;9,-5;7;0,-5;0;-5,748226
748499,,,,,748499
748503,-5;2;1,-6;1;-8,-5;4;-4,-3;10;-3,748503
748771,,,,,748771
748773,-8;3;0,-3;13;0,-1;8;0,-3;11;0,748773
749044,,,,,749044
749047,-3;7;-1,-5;16;5,-8;8;-8,-1;5;5,749047
749313,,,,,749313
749316,-2;0;11,-1;17;12,-9;13;9,-10;11;-2,749316
749586,,,,,749586
749589,-12;23;7,-7;19;0,-7;21;0,-3;19;1,749589
749851,,,,,749851
749854,-5;20;11,-4;23;-3,0;18;-15,-8;16;-7,749854
750126,,,,,750126
750134,-11;15;-1,-7;27;1,-4;25;6,-4;21;1,750134
750400,,,,,750400
750403,-4;21;3,-5;22;-2,-6;17;-2,-9;16;3,750403
750672,,,,,750672
750680,-7;23;0,-9;20;1,-5;23;-2,-7;23;9,750680
750946,,,,,750946
750948,-3;21;2,-10;18;12,-9;20;6,-11;20;4,750948
751214,,,,,751214
751242,-4;24;0,-6;17;-2,-9;23;-2,-7;22;-1,751242
751508,,,,,751508
751511,-7;19;-7,-7;21;1,-6;20;1,-7;22;3,751511
751783,,,,,751783
751791,-7;17;3,-10;22;1,-8;15;2,-6;14;1,751791
752053,,,,,752053
752056,-7;18;-2,-8;17;-3,-13;16;-1,-8;12;-7,752056
752321,,,,,752321
752324,-8;18;-1,-13;12;0,-8;9;0,-5;9;-1,752324
752599,,,,,752599
752601,-11;13;0,-10;11;-3,-5;14;-1,-7;12;0,752601
752865,,,,,752865
752868,-6;8;0,-7;10;0,-2;10;-2,-8;8;0,752868
753141,,,,,753141
753144,-9;16;3,-5;18;-1,0;14;0,-3;17;2,753144
753412,,,,,753412
753414,-6;12;-7,-4;19;0,-6;13;-2,-8;11;4,753414
753685,,,,,753685
753688,-12;11;2,-7;14;0,-6;12;-1,-7;16;4,753688
753968,,,,,753968
753970,-6;13;2,-9;12;9,-12;13;0,-13;9;-6,753970
754247,,,,,754247
754249,-9;13;2,-10;5;0,-8;16;-5,-12;19;3,754249
754532,,,,,754532
754534,-4;14;-1,-4;5;-5,-1;17;-3,-12;16;-2,754534
754807,,,,,754807
754809,-3;6;-1,-5;14;6,-14;14;1,-7;15;-5,754809
755080,,,,,755080
755083,-7;8;2,-12;20;8,-10;9;0,-14;13;2,755083
755354,,,,,755354
755361,-12;10;-6,-16;13;2,-8;9;0,-4;10;-4,755361
755632,,,,,755632
755634,-14;13;0,-19;12;3,-18;13;2,-14;2;-1,755634
755906,,,,,755906
755915,-9;11;3,-12;10;0,-9;9;1,-9;7;-2,755915
756182,,,,,756182
756184,-11;10;-1,-8;6;-4,-12;6;3,-5;16;3,756184
756456,,,,,756456
756463,-16;17;1,-10;13;2,-15;13;9,-12;15;1,756463
756732,,,,,756732
756736,-14;18;-6,-10;11;3,-8;-6;-19,-4;14;-3,756736
757007,,,,,757007
757016,-25;22;-16,-17;10;0,-12;14;-2,-15;16;-1,757016
757282,,,,,757282
757284,-9;18;15,-11;24;3,-23;27;4,-21;14;0,757284
757558,,,,,757558
757561,-16;13;-1,-9;8;-10,-14;14;-14,-19;14;1,757561
757833,,,,,757833
757836,-11;6;-7,-16;7;15,-20;-17;6,-9;27;5,757836
758105,,,,,758105
758108,-4;5;5,-19;10;-10,-10;3;-16,-15;12;-2,758108
758380,,,,,758380
758383,-12;8;-1,-7;-2;-8,-3;-1;-16,-9;-2;-8,758383
758646,,,,,758646
758649,-3;1;-6,-5;0;-5,-7;-10;1,-5;-7;-4,758649
758930,,,,,758930
758933,-8;2;-1,-6;-3;-1,-5;-5;-4,2;1;-7,758933
759197,,,,,759197
759200,-8;-2;2,-2;-2;0,-4;-6;0,-4;0;-13,759200
759480,,,,,759480
759483,-4;0;-13,-7;-6;1,-16;-15;0,0;-6;0,759483
759747,,,,,759747
759750,-8;-7;-6,-5;-8;-1,-4;-6;-2,-3;0;1,759750
760028,,,,,760028
760031,-2;-2;0,-2;-3;-2,2;-16;0,-8;-10;4,760031
760301,,,,,760301
760304,0;-3;0,-3;-13;3,0;-6;-6,0;-9;3,760304
760581,,,,,760581
760590,-3;-4;-2,-1;6;14,-1;-1;9,-1;-7;-3,760590
760861,,,,,760861
760864,2;-9;3,2;-7;4,0;-7;0,-2;-6;2,760864
761136,,,,,761136
761144,3;-2;-2,0;-5;-1,1;-7;-3,1;-1;8,761144
761407,,,,,761407
761410,1;-5;2,0;-6;0,0;-1;-3,1;-2;-6,761410
761675,,,,,761675
761683,-1;0;1,0;-2;-3,0;0;5,3;-3;0,761683
761951,,,,,761951
761954,-1;-5;0,2;-3;-2,0;0;1,0;-2;-3,761954
762225,,,,,762225
762228,4;0;-6,-3;-2;-3,-4;-5;-3,1;-3;-2,762228
762500,,,,,762500
762503,0;1;-8,1;0;-1,0;0;-3,0;-1;2,762503
762775,,,,,762775
762778,0;-1;-1,0;0;2,0;0;5,2;0;0,762778
763057,,,,,763057
763060,-7;-1;0,0;2;-2,-6;2;3,-7;3;1,763060
763326,,,,,763326
763329,-5;0;-1,-5;-1;1,-6;-4;0,-7;5;1,763329
763611,,,,,763611
763614,-2;-2;1,0;-1;-4,-5;-4;0,-7;-1;1,763614
763877,,,,,763877
763880,-7;0;0,-7;-2;-3,-10;-8;-6,-5;1;4,763880
764150,,,,,764150
764153,-9;-3;-5,-10;-4;0,-8;0;-2,-7;-3;-2,764153
764414,,,,,764414
764418,-7;-9;2,-4;-12;-1,-3;-8;0,2;-9;-1,764418
764688,,,,,764688
764691,-8;-8;1,-9;-7;3,-10;-5;-1,-14;-6;-4,764691
764961,,,,,764961
764963,-14;4;0,-14;-1;0,-9;-4;1,-16;-3;2,764963
765231,,,,,765231
765240,-11;-5;-1,-9;-3;-3,-11;-3;-5,-9;-12;-2,765240
765504,,,,,765504
765507,-11;-13;-2,-4;-8;-5,-11;0;-8,-13;-12;-3,765507
765771,,,,,765771
765779,-13;-5;-2,-9;-7;-3,-16;-2;1,-12;-14;1,765779
766041,,,,,766041
766044,-14;-3;-3,-8;-4;-2,-13;1;-4,-16;-7;-1,766044
766316,,,,,766316
766324,-11;-4;-6,-13;-10;-10,-10;-4;-3,-13;1;0,766324
766585,,,,,766585
766588,-13;-2;-2,-14;-5;0,-12;-3;2,-10;-7;2,766588
766861,,,,,766861
766868,-16;0;-1,-12;6;-3,-22;-13;1,-9;-8;-4,766868
767131,,,,,767131
767133,-14;2;-4,-16;4;-5,-11;-5;-1,-11;-2;4,767133
767399,,,,,767399
767409,-16;0;-9,-13;0;1,-17;4;-7,-13;2;-7,767409
767674,,,,,767674
767677,-11;-2;-3,-15;-2;-8,-13;6;-1,-10;-7;0,767677
767943,,,,,767943
767945,-12;-10;0,-11;-4;0,-10;-5;-3,-16;-7;2,767945
768219,,,,,768219
768222,-12;2;-1,-14;-7;0,-14;-6;-2,-14;-6;-2,768222
768492,,,,,768492
768494,-15;0;-3,-12;0;-7,-12;-5;-1,-13;-8;-3,768494
768770,,,,,768770
768773,-15;-5;-6,-13;-3;-8,-13;-7;-4,-19;-4;2,768773
769041,,,,,769041
769044,-13;-4;-1,-18;0;-8,-13;-2;0,-14;-2;-2,769044
769326,,,,,769326
769329,-14;-3;-14,-13;3;-9,-13;-8;-5,-13;-6;-3,769329
769595,,,,,769595
769598,-9;7;3,-10;-1;-7,-16;-2;-9,-11;-5;-5,769598
769875,,,,,769875
769879,-17;-8;-4,-14;-3;-7,-15;-2;-11,-21;-1;-4,769879
770146,,,,,770146
770149,-17;-2;-3,-17;-4;-7,-13;-1;-13,-13;1;-4,770149
770430,,,,,770430
770434,-20;-2;0,-16;-8;-10,-14;6;-7,-16;-3;-2,770434
770696,,,,,770696
770699,-18;3;0,-18;-6;-4,-9;-3;-5,-16;-2;-5,770699
770970,,,,,770970
770973,-11;-2;0,-20;0;9,-16;-5;0,-12;-5;-1,770973
771246,,,,,771246
771249,-15;2;-4,-17;5;-3,-15;-4;-2,-15;-10;16,771249
771557,,,,,771557
771560,-14;-6;-7,-13;0;-4,-20;-4;0,-17;0;-8,771560
771822,,,,,771822
771825,-23;0;5,-16;-1;-8,-13;0;-3,-17;5;-10,771825
772105,,,,,772105
772108,-10;-3;-4,-13;-5;-5,-9;5;-4,-11;9;-20,772108
772373,,,,,772373
772375,-10;3;-1,-11;2;-10,-22;-8;-5,-15;2;-2,772375
772654,,,,,772654
772657,-4;7;-2,-13;0;-11,-19;-2;-2,-15;-7;0,772657
772923,,,,,772923
772925,-13;-2;-16,-17;-8;-3,-15;-1;-1,-11;-7;0,772925
773198,,,,,773198
773208,-16;-5;-4,-15;-2;-12,-16;-4;-4,-9;-2;0,773208
773474,,,,,773474
773476,-14;-5;-7,-16;-6;-6,-12;-2;1,-16;-2;0,773476
773749,,,,,773749
773756,-21;-5;-2,-10;-5;-11,-12;-4;-10,-11;-6;-8,773756
774024,,,,,774024
774027,-9;-7;-6,-9;-5;-7,-14;-2;-1,-13;0;-1,774027
774299,,,,,774299
774308,-11;-1;-2,-13;-3;-5,-6;-1;-3,-11;1;-4,774308
774592,,,,,774592
774595,-3;15;-12,-13;-1;-4,-8;1;-6,-11;-3;-4,774595
774862,,,,,774862
774870,-3;-4;-15,-10;0;-10,-12;0;2,-7;-5;-2,774870
775140,,,,,775140
775142,-7;1;0,-20;3;2,-10;5;-3,-13;1;4,775142
775409,,,,,775409
775418,-7;1;-5,-12;-1;-10,-6;-1;-4,-9;6;-4,775418
775684,,,,,775684
775687,-11;9;-1,-13;-1;1,-10;-1;-1,-10;0;-1,775687
775951,,,,,775951
775953,-14;3;2,-16;-1;-3,-11;4;-3,-11;3;-2,775953
776226,,,,,776226
776229,-9;2;-4,-13;0;-1,-10;4;-2,-9;-2;-2,776229
776502,,,,,776502
776504,-8;-4;-3,-12;-1;3,-9;-1;-4,-9;3;-11,776504
776776,,,,,776776
776779,-9;5;0,-12;6;-2,-9;-2;3,-15;0;0,776779
777046,,,,,777046
777049,-7;-7;-18,-2;-3;-9,-14;-6;0,-15;-8;-2,777049
777330,,,,,777330
777333,-13;-9;-11,-12;-4;-9,-10;0;-5,-10;0;-1,777333
777603,,,,,777603
777606,-11;-7;0,-6;-2;-10,-20;-5;-10,-11;-2;-8,777606
777891,,,,,777891
777894,-12;-7;-5,-6;-3;-13,-4;-3;-13,-6;-6;4,777894
778160,,,,,778160
778162,-14;0;-6,-10;-3;-6,-19;0;-9,-8;-4;-6,778162
778434,,,,,778434
778437,-13;-4;-2,-9;-6;-4,-8;-1;0,-3;-3;-6,778437
778703,,,,,778703
778706,-2;3;-2,-5;-3;-2,-2;2;0,-2;-2;-4,778706
778984,,,,,778984
778987,-5;-1;2,-1;-1;0,-2;0;-2,0;0;3,778987
779252,,,,,779252
779255,1;-3;3,0;0;0,1;-3;-1,-1;0;0,779255
779525,,,,,779525
779532,-1;1;-1,-2;0;7,2;1;3,0;-1;2,779532
779800,,,,,779800
779803,-2;-1;2,-1;-5;0,1;-1;1,-1;-7;-3,779803
780069,,,,,780069
780078,0;8;11,0;-1;6,1;-5;-1,0;2;-2,780078
780342,,,,,780342
780345,1;-2;-7,1;-1;-7,3;-3;1,0;0;0,780345
780618,,,,,780618
780625,3;-5;0,1;-4;1,4;0;-4,5;-2;2,780625
780893,,,,,780893
780896,6;-5;-14,10;-4;0,11;-5;-2,14;0;8,780896
781169,,,,,781169
781172,16;0;8,9;-4;0,7;-2;0,9;-5;0,781172
781444,,,,,781444
781446,5;-2;0,3;0;-2,1;0;2,4;-3;-1,781446
781719,,,,,781719
781722,4;-2;2,4;-3;0,2;-4;0,2;-2;2,781722
781995,,,,,781995
781997,3;-4;-1,-2;-1;0,-2;-3;-2,0;-4;3,781997
782263,,,,,782263
782266,-5;-1;0,-1;2;-2,1;-1;-3,0;-4;0,782266
782545,,,,,782545
782547,4;4;0,0;-2;0,2;-4;-4,-2;2;6,782547
782820,,,,,782820
782823,0;0;-1,3;-4;1,1;-6;0,0;-6;2,782823
783099,,,,,783099
783102,0;-2;0,0;-7;-1,1;-2;-3,1;-6;2,783102
783370,,,,,783370
783373,-2;-5;2,-1;-1;0,1;-2;-2,-2;-8;0,783373
783646,,,,,783646
783654,0;-3;0,0;0;-2,0;0;-1,1;-1;2,783654
783921,,,,,783921
783924,0;1;0,0;-3;-5,-3;-1;1,0;-6;-1,783924
784196,,,,,784196
784203,-2;-4;-5,-4;-5;-4,-1;-3;0,3;-5;0,784203
784472,,,,,784472
784475,-1;-4;0,-2;-5;-1,-4;-6;0,-2;0;0,784475
784741,,,,,784741
784750,-3;-2;0,-4;-4;0,-4;-5;-3,-2;-7;4,784750
785022,,,,,785022
785025,-4;0;-1,-1;0;-3,-4;0;0,-1;0;-3,785025
785298,,,,,785298
785301,-4;2;0,-2;0;-10,-6;-1;-2,-1;0;-4,785301
785573,,,,,785573
785575,-3;-1;-1,-2;-3;-5,-1;1;-4,-1;0;0,785575
785842,,,,,785842
785845,-2;-2;0,0;1;-1,-4;-3;-3,-4;0;0,785845
786118,,,,,786118
786121,-5;3;-2,-5;4;0,-6;4;0,-2;0;-2,786121
786386,,,,,786386
786388,-4;0;0,0;-2;-4,-4;-2;5,-6;3;2,786388
786669,,,,,786669
786672,0;-3;2,-4;2;-2,-2;-1;-5,-2;-1;-1,786672
786937,,,,,786937
786940,-6;2;0,-6;6;3,-5;0;-3,-3;0;-4,786940
787216,,,,,787216
787219,-4;1;4,-1;-1;-8,-3;0;-4,-4;3;-6,787219
787483,,,,,787483
787486,-3;0;3,-3;-1;0,-6;0;-1,-4;0;-2,787486
787755,,,,,787755
787758,-4;5;2,-1;5;0,-3;-1;0,-5;1;2,787758
788025,,,,,788025
788028,-4;-3;0,0;-3;-3,-6;0;6,-3;-4;5,788028
788301,,,,,788301
788325,-5;0;1,-4;-2;3,-7;0;1,-1;-1;-2,788325
788591,,,,,788591
788594,-5;0;0,-4;5;0,-5;0;1,-3;0;0,788594
788858,,,,,788858
788867,-3;-5;-4,-3;-2;-3,-9;-3;4,-4;-1;-1,788867
789139,,,,,789139
789142,-3;-5;1,-3;2;0,-3;2;-1,-3;0;0,789142
789412,,,,,789412
789421,-2;0;3,-6;4;2,-5;0;1,-4;-4;2,789421
789686,,,,,789686
789689,0;1;-10,-1;-9;7,0;-2;0,-2;0;2,789689
789962,,,,,789962
789964,-3;-11;7,-6;-2;0,-11;-3;8,1;-14;3,789964
790236,,,,,790236
790239,-5;0;14,-4;-1;8,-3;-6;5,-1;-7;6,790239
790503,,,,,790503
790506,-2;-9;1,-5;-4;4,-4;-5;3,-7;-3;4,790506
790777,,,,,790777
790780,-2;-8;-5,-6;0;8,-5;-9;5,-1;-4;7,790780
791049,,,,,791049
791052,-8;-5;6,-6;3;-2,-2;-4;1,-6;-2;3,791052
791329,,,,,791329
791331,-5;-4;5,-4;-2;2,-3;0;0,-3;-5;0,791331
791604,,,,,791604
791607,-11;-2;-5,-4;-10;-3,-8;0;1,-3;-1;1,791607
791884,,,,,791884
791887,-8;-13;-5,-8;-4;2,-5;-6;-4,-3;0;-1,791887
792154,,,,,792154
792157,-4;0;1,-6;-8;-7,-4;-5;1,-8;-11;1,792157
792434,,,,,792434
792437,-7;0;-2,-6;0;2,-5;-2;1,-3;-5;2,792437
792705,,,,,792705
792708,-3;-1;-3,-3;-1;-1,-4;-3;0,-5;-4;-6,792708
792980,,,,,792980
792988,-3;-5;-3,-3;-3;-3,-4;-4;-2,-4;-7;4,792988
793262,,,,,793262
793265,-4;1;-3,-2;-5;-5,-3;-5;0,-1;-5;-7,793265
793541,,,,,793541
793548,-4;-3;-4,-5;-5;0,-1;-4;-1,-1;-6;1,793548
793819,,,,,793819
793822,-4;-3;3,1;-4;0,-2;-3;-3,-5;-4;0,793822
794092,,,,,794092
794100,-8;-9;3,-10;0;4,-3;-5;0,-8;-6;3,794100
794362,,,,,794362
794365,-3;-4;-4,-1;-6;0,-1;-12;6,-3;-6;-6,794365
794642,,,,,794642
794645,-5;-10;-1,-8;-6;2,-3;-5;6,-10;-6;4,794645
794919,,,,,794919
794923,-4;-7;4,-3;-9;8,-8;-3;5,-1;-11;3,794923
795201,,,,,795201
795203,-5;-11;1,-4;-9;-2,-4;-9;-3,-2;-5;0,795203
795478,,,,,795478
795481,-4;-11;2,-4;-2;0,-6;-3;12,-5;-12;6,795481
795745,,,,,795745
795748,-4;-15;-5,-4;-6;-3,-5;-5;0,0;-3;0,795748
796028,,,,,796028
796032,-2;-8;0,-5;-2;-1,-6;-4;0,-5;-11;0,796032
796297,,,,,796297
796300,-5;-1;1,-9;-8;-3,-3;-5;0,-3;2;-4,796300
796571,,,,,796571
796574,-3;2;-1,-5;1;0,-6;-4;-1,-5;-2;-9,796574
796849,,,,,796849
796852,-5;-2;-5,2;2;11,-9;-3;12,-3;-5;1,796852
797126,,,,,797126
797129,-4;-6;3,-8;-14;6,-7;0;2,-4;1;0,797129
797398,,,,,797398
797401,-11;-2;3,-8;-13;0,-8;-13;-2,-5;-10;0,797401
797674,,,,,797674
797677,-2;-12;-3,-3;-4;15,-8;-15;-8,-7;-8;-4,797677
797944,,,,,797944
797947,-11;-9;8,-5;-9;3,0;-12;-12,-5;-4;-6,797947
798211,,,,,798211
798218,-4;-5;3,-3;-4;-3,-8;-11;0,-6;0;2,798218
798486,,,,,798486
798488,-9;-8;0,-5;-6;4,-4;-6;2,-8;-6;-1,798488
798760,,,,,798760
798770,-9;-10;-2,-3;-9;0,0;-5;-8,-2;-7;-6,798770
799036,,,,,799036
799039,-10;-5;-9,-1;-5;-3,-8;-4;0,-8;-6;0,799039
799305,,,,,799305
799313,-3;-8;-4,-7;-12;0,-7;-9;1,-5;-6;-4,799313
799581,,,,,799581
799584,-6;-5;-6,-8;-3;0,-9;-5;0,-7;-8;-3,799584
799855,,,,,799855
799864,-5;-10;0,-10;-7;0,-8;-4;0,-7;-8;2,799864
800139,,,,,800139
800142,-7;-8;-6,-7;-9;1,-6;-5;-3,-7;-1;-5,800142
800409,,,,,800409
800412,-8;-6;-5,-9;-3;0,-7;-8;0,-8;-6;2,800412
800681,,,,,800681
800685,-7;-7;1,-9;-9;-3,-5;-6;-4,-5;-7;-5,800685
800951,,,,,800951
800953,-2;-9;-3,-3;-3;0,-7;-4;-1,-6;0;-3,800953
801228,,,,,801228
801231,-7;-9;-2,-4;0;-3,-5;2;-7,-3;-14;13,801231
801501,,,,,801501
801504,-4;-11;18,-3;3;4,-1;-2;1,20;-29;-37,801504
801783,,,,,801783
801786,-1;-1;4,-7;-6;-5,-5;-6;-5,-7;-9;-16,801786
802061,,,,,802061
802063,-4;-24;15,-6;-18;26,-9;-3;7,-3;-6;0,802063
802334,,,,,802334
802337,-7;14;7,-6;9;-4,-15;-11;4,-4;-12;-15,802337
802603,,,,,802603
802606,-4;9;0,-13;6;-2,-4;3;-2,-7;-4;-4,802606
802882,,,,,802882
802885,-9;-9;0,-7;-1;-2,-5;-5;3,-6;-5;-10,802885
803161,,,,,803161
803164,-7;-7;-1,-10;-6;-3,-8;-4;-2,-6;-2;-2,803164
803434,,,,,803434
803437,-15;-6;-2,-12;-8;-8,-11;-9;-4,-15;-10;-1,803437
803703,,,,,803703
