,acc1,acc2,acc3,acc4,duration
875634,-1;10;-1,0;-1;-1,4;0;-6,-1;8;0,875634
875899,,,,,875899
875902,-6;-3;7,0;7;1,5;3;0,-3;2;3,875902
876176,,,,,876176
876178,-3;0;-6,-7;1;0,-5;2;6,-3;7;-10,876178
876450,,,,,876450
876453,-1;5;-3,2;0;-2,0;1;-1,0;-2;-10,876453
876726,,,,,876726
876729,-1;4;0,0;2;1,3;5;-5,-3;6;0,876729
877001,,,,,877001
877004,0;10;6,-2;9;6,0;-3;7,-2;-2;-1,877004
877283,,,,,877283
877285,3;3;1,3;3;1,-4;2;10,-2;0;2,877285
877558,,,,,877558
877561,-1;4;1,-8;3;9,-1;4;0,-8;0;-8,877561
877828,,,,,877828
877831,3;2;0,-5;4;-1,-1;6;9,-7;6;9,877831
878104,,,,,878104
878107,-5;3;13,-8;2;-2,0;5;-1,-2;1;-6,878107
878370,,,,,878370
878373,1;3;-1,-5;0;14,-5;0;2,-3;5;2,878373
878644,,,,,878644
878647,-10;1;5,-6;0;-5,0;-8;-7,0;-2;1,878647
878915,,,,,878915
878918,-1;1;-5,-3;2;3,-2;-3;5,-4;3;-5,878918
879191,,,,,879191
879199,0;-3;-3,-2;3;0,-3;5;11,-8;3;-2,879199
879465,,,,,879465
879468,2;-5;15,0;4;7,-3;5;2,-8;2;7,879468
879738,,,,,879738
879746,-7;0;-5,-6;2;2,1;1;-10,-2;2;-7,879746
880010,,,,,880010
880012,-8;0;-4,-4;1;-3,3;2;2,-1;1;3,880012
880279,,,,,880279
880288,0;6;-9,4;1;1,0;3;2,-2;2;-2,880288
880558,,,,,880558
880561,-1;8;-3,-4;3;3,3;1;-3,4;2;-6,880561
880830,,,,,880830
880833,-6;12;-5,-6;-1;-7,-3;9;2,-2;4;5,880833
881106,,,,,881106
881110,-3;-1;-3,-1;-2;-5,-1;-2;0,0;9;-4,881110
881377,,,,,881377
881379,-4;3;-4,3;15;-3,-1;7;10,-2;4;-26,881379
881650,,,,,881650
881653,-2;6;3,-4;7;-5,-4;-5;-5,-3;7;-8,881653
881918,,,,,881918
881922,1;9;-1,-8;-5;3,-4;-4;0,-4;2;-3,881922
882195,,,,,882195
882198,-5;1;-7,1;0;10,-5;6;2,-1;4;6,882198
882469,,,,,882469
882472,-6;4;15,-4;2;7,1;10;-14,-2;12;0,882472
882751,,,,,882751
882754,5;-8;-1,2;0;-10,-3;6;-1,-1;6;-8,882754
883019,,,,,883019
883022,0;7;-2,0;2;3,-1;0;6,-3;7;-1,883022
883289,,,,,883289
883296,-2;7;6,-3;8;6,-4;4;15,-1;0;-4,883296
883564,,,,,883564
883567,-2;3;6,-2;0;-3,1;1;-3,0;10;-10,883567
883833,,,,,883833
883843,0;-1;-8,0;-1;0,1;5;-4,-6;10;-4,883843
884108,,,,,884108
884111,0;6;-1,-1;8;-2,-6;4;0,3;9;1,884111
884383,,,,,884383
884390,2;1;2,-1;6;-2,2;3;-7,1;4;-1,884390
884665,,,,,884665
884668,-5;4;2,3;7;8,-2;5;1,1;0;3,884668
884937,,,,,884937
884940,-1;-1;-5,-1;14;1,0;10;2,-3;4;0,884940
885210,,,,,885210
885212,-3;2;7,-2;5;5,2;5;-10,3;-1;-6,885212
885486,,,,,885486
885489,0;5;-7,2;7;0,1;11;-2,4;4;-4,885489
885760,,,,,885760
885762,2;0;-9,0;1;0,2;4;3,-1;6;10,885762
886029,,,,,886029
886032,-2;0;-7,-4;8;-1,-8;6;8,-2;0;-2,886032
886307,,,,,886307
886310,-3;4;2,-1;0;-1,0;0;0,-2;10;-7,886310
886574,,,,,886574
886576,0;0;-1,0;4;-2,6;3;-3,0;7;2,886576
886852,,,,,886852
886855,2;3;-1,0;2;0,0;2;3,0;-3;8,886855
887124,,,,,887124
887127,-1;10;-6,2;-1;0,1;-1;1,-7;2;-7,887127
887399,,,,,887399
887408,-4;2;6,4;-1;-13,2;6;0,0;0;-2,887408
887675,,,,,887675
887677,0;7;8,-1;-3;4,7;0;13,3;3;6,887677
887943,,,,,887943
887951,4;0;6,5;-1;0,7;1;-1,1;5;-13,887951
888212,,,,,888212
888215,-1;6;0,0;0;-9,5;2;-4,3;0;-8,888215
888487,,,,,888487
888496,0;3;-5,4;-5;2,-1;-1;-5,-5;-6;0,888496
888762,,,,,888762
888765,-1;1;5,0;0;11,-2;4;1,0;2;8,888765
889033,,,,,889033
889036,0;-1;-1,4;-1;7,0;-2;-1,3;0;-2,889036
889307,,,,,889307
889310,2;0;-4,3;3;1,-4;0;-13,-1;0;2,889310
889583,,,,,889583
889586,1;4;-6,-2;2;3,1;-1;9,3;-3;-3,889586
889864,,,,,889864
889867,3;0;-1,3;0;-6,0;1;-4,-5;-6;7,889867
890138,,,,,890138
890141,0;-2;0,3;2;0,2;-2;-3,0;0;-2,890141
890420,,,,,890420
890423,1;0;6,1;-6;5,-1;1;7,-2;-1;5,890423
890689,,,,,890689
890692,6;-5;-2,1;2;2,-1;1;-3,4;5;-2,890692
890971,,,,,890971
890974,-2;-3;13,7;-3;-5,7;2;0,0;0;-3,890974
891240,,,,,891240
891243,1;-2;0,5;6;-5,5;-2;1,6;3;1,891243
891510,,,,,891510
891517,6;-5;6,3;1;7,4;-2;3,7;3;0,891517
891778,,,,,891778
891781,6;2;3,8;3;9,5;-2;-1,5;3;-8,891781
892047,,,,,892047
892056,3;-2;12,0;0;0,-3;0;-4,5;3;-12,892056
892328,,,,,892328
892332,7;-2;1,6;3;-9,3;2;0,0;-6;-3,892332
892604,,,,,892604
892612,0;3;-13,9;-1;12,-1;-5;-5,7;0;5,892612
892878,,,,,892878
892881,2;4;0,3;6;3,5;8;0,-3;0;5,892881
893148,,,,,893148
893151,8;2;12,2;-1;6,5;-2;-5,4;0;-6,893151
893424,,,,,893424
893426,2;2;-3,0;1;-5,4;-1;2,-1;0;-5,893426
893692,,,,,893692
893694,1;2;1,-1;0;-6,-6;-7;-2,0;0;15,893694
893975,,,,,893975
893978,-6;1;-4,4;0;5,0;-1;0,2;7;9,893978
894242,,,,,894242
894245,2;5;5,2;7;0,5;4;-8,-1;0;-2,894245
894518,,,,,894518
894521,3;0;3,2;5;-7,1;8;0,0;1;1,894521
894788,,,,,894788
894790,4;0;0,0;0;-2,-2;-1;4,2;7;-1,894790
895062,,,,,895062
895065,-2;-1;0,6;0;9,5;5;-2,1;2;5,895065
895332,,,,,895332
895335,-1;-2;7,0;4;0,1;2;0,-1;0;-8,895335
895607,,,,,895607
895617,-1;2;-3,-1;4;-11,0;2;-7,2;6;-6,895617
895882,,,,,895882
895885,1;1;-2,-4;5;-4,0;7;5,-2;-5;3,895885
896151,,,,,896151
896158,-5;-3;12,-3;-2;10,0;3;10,2;1;8,896158
896419,,,,,896419
896422,2;-2;7,-3;0;3,1;3;-1,-1;0;0,896422
896702,,,,,896702
896710,3;2;-7,8;5;-1,0;2;-7,5;-2;-1,896710
896976,,,,,896976
896979,2;0;-7,4;-4;-7,5;0;-7,7;1;-9,896979
897246,,,,,897246
897249,1;7;-2,4;2;-6,2;2;2,4;-5;5,897249
897522,,,,,897522
897524,0;0;2,5;0;3,3;0;-2,6;4;3,897524
897789,,,,,897789
897793,7;0;-8,4;0;5,6;1;7,7;2;-3,897793
898067,,,,,898067
898070,2;0;0,3;-1;1,1;-3;2,-1;-2;-1,898070
898336,,,,,898336
898339,7;6;-1,5;1;9,4;0;-1,-2;-3;4,898339
898610,,,,,898610
898612,0;-2;0,5;-1;5,1;7;10,5;1;7,898612
898885,,,,,898885
898888,9;3;6,8;5;11,6;8;4,1;2;4,898888
899158,,,,,899158
899166,0;1;7,7;0;11,10;-1;-1,4;3;0,899166
899442,,,,,899442
899445,5;-2;8,1;3;0,5;0;-8,5;0;0,899445
899712,,,,,899712
899719,-1;13;-2,0;4;-6,6;2;1,5;4;5,899719
899987,,,,,899987
899989,2;3;8,1;2;-3,6;4;5,6;4;-5,899989
900261,,,,,900261
900271,4;2;-6,6;7;-11,10;8;2,0;9;0,900271
900538,,,,,900538
900541,2;6;2,3;5;3,6;4;0,2;1;4,900541
900811,,,,,900811
900814,-1;7;2,1;1;-1,5;2;9,8;4;7,900814
901088,,,,,901088
901091,7;-1;4,1;3;6,11;3;23,2;9;2,901091
901362,,,,,901362
901365,6;-4;-5,7;2;-5,5;0;7,4;0;0,901365
901647,,,,,901647
901649,5;7;1,1;0;0,5;1;4,0;4;6,901649
901915,,,,,901915
901918,1;2;-1,2;6;7,2;5;-1,10;0;8,901918
902194,,,,,902194
902196,0;2;-4,6;11;-6,5;4;5,6;2;3,902196
902463,,,,,902463
902466,4;1;9,-1;-2;3,7;1;0,5;-2;-2,902466
902737,,,,,902737
902760,4;1;-6,4;1;-14,6;-5;-2,7;10;2,902760
903027,,,,,903027
903030,5;11;-1,14;7;7,6;-6;0,5;4;6,903030
903303,,,,,903303
903311,0;18;-19,11;7;3,9;15;-11,4;2;2,903311
903577,,,,,903577
903580,7;2;-3,2;6;0,4;5;0,10;10;2,903580
903846,,,,,903846
903856,9;7;-8,5;20;11,4;-1;3,10;10;-3,903856
904127,,,,,904127
904130,5;0;-8,5;4;-1,1;4;0,6;13;4,904130
904404,,,,,904404
904408,0;11;7,-1;5;7,8;3;2,11;4;0,904408
904679,,,,,904679
904681,7;8;-12,6;9;-1,3;10;14,0;8;10,904681
904947,,,,,904947
904950,0;5;9,9;-3;-14,0;8;7,5;-10;-8,904950
905225,,,,,905225
905227,5;7;8,-2;16;1,5;8;-7,4;5;2,905227
905491,,,,,905491
905494,2;3;-1,1;6;1,3;4;-3,5;4;-9,905494
905772,,,,,905772
905775,3;4;15,7;5;4,2;8;5,5;5;13,905775
906042,,,,,906042
906045,7;3;-5,10;6;-7,8;5;1,5;-3;2,906045
906311,,,,,906311
906320,8;8;3,4;7;8,8;6;3,7;12;9,906320
906596,,,,,906596
906598,1;12;-2,4;4;-2,9;3;2,12;0;4,906598
906868,,,,,906868
906875,14;4;5,10;7;13,9;1;4,11;0;0,906875
907144,,,,,907144
907146,3;3;-4,7;5;-4,4;8;3,11;5;7,907146
907412,,,,,907412
907421,15;0;12,18;-4;5,17;3;12,1;5;-4,907421
907687,,,,,907687
907691,3;5;-6,3;7;10,15;4;9,12;-1;15,907691
907958,,,,,907958
907960,14;-8;10,18;5;20,18;1;13,5;6;-3,907960
908244,,,,,908244
908248,5;11;-4,5;7;4,6;4;15,21;0;5,908248
908515,,,,,908515
908518,18;-6;13,14;0;-4,2;7;-11,6;6;8,908518
908788,,,,,908788
908791,10;4;4,18;1;12,12;-4;3,10;1;2,908791
909065,,,,,909065
909068,14;2;-2,6;7;-8,12;-6;18,12;-8;4,909068
909342,,,,,909342
909344,14;2;15,10;-3;1,8;2;8,8;-3;-1,909344
909608,,,,,909608
909612,12;1;16,11;-6;7,6;4;7,0;-3;-8,909612
909884,,,,,909884
909887,4;0;-5,4;0;-10,14;6;-7,6;5;-7,909887
910156,,,,,910156
910159,7;5;14,-1;-1;-8,2;13;-16,4;1;1,910159
910437,,,,,910437
910445,4;1;6,-2;2;10,-1;-4;4,5;3;22,910445
910709,,,,,910709
910712,-4;12;-13,5;9;3,1;6;0,6;2;-4,910712
910985,,,,,910985
910994,2;11;-3,5;13;8,7;17;2,-9;17;6,910994
911266,,,,,911266
911269,0;4;7,3;9;-3,2;4;9,9;3;0,911269
911537,,,,,911537
911540,3;1;3,11;-2;1,0;4;2,3;7;12,911540
911817,,,,,911817
911820,7;12;6,-5;11;3,8;4;-1,6;4;2,911820
912092,,,,,912092
912095,5;6;2,3;9;-2,6;13;4,7;0;8,912095
912375,,,,,912375
912378,2;6;9,8;1;8,0;2;1,1;2;-6,912378
912649,,,,,912649
912652,8;3;-8,4;3;14,-4;10;-7,0;15;-2,912652
912932,,,,,912932
912935,8;6;0,0;11;-10,4;11;-1,8;10;-9,912935
913207,,,,,913207
913210,3;-2;-1,3;8;6,14;9;3,1;10;-2,913210
913481,,,,,913481
913483,16;2;13,0;7;8,8;-4;7,5;4;-1,913483
913751,,,,,913751
913753,12;-2;-1,2;5;0,1;-8;3,6;-12;2,913753
914025,,,,,914025
914032,-2;-2;35,8;0;-7,9;-4;7,18;-3;11,914032
914309,,,,,914309
914311,15;1;-2,3;6;4,7;2;0,13;-8;5,914311
914576,,,,,914576
914585,13;-5;-3,5;10;-3,8;0;10,6;0;6,914585
914851,,,,,914851
914854,10;2;-1,7;2;-5,10;0;13,12;-7;1,914854
915127,,,,,915127
915135,18;-6;7,11;10;0,17;-5;0,17;1;6,915135
915409,,,,,915409
915411,14;3;8,8;13;9,9;-8;6,17;3;1,915411
915677,,,,,915677
915680,12;8;6,15;2;9,20;3;1,15;3;8,915680
915955,,,,,915955
915958,14;-1;-3,18;-6;-4,19;3;4,11;15;0,915958
916228,,,,,916228
916231,26;0;2,12;8;1,17;0;8,20;-6;2,916231
916509,,,,,916509
916512,22;3;7,14;-4;9,19;-4;-4,9;-4;6,916512
916779,,,,,916779
916781,16;3;0,18;-5;3,19;-1;20,17;-5;2,916781
917060,,,,,917060
917062,20;-3;5,13;-9;14,26;2;6,18;-10;14,917062
917341,,,,,917341
917344,9;3;13,25;3;-1,21;7;11,26;4;7,917344
917620,,,,,917620
917623,16;3;2,17;13;5,20;4;7,16;5;-1,917623
917889,,,,,917889
917892,20;-1;5,16;1;8,16;4;0,19;2;11,917892
918154,,,,,918154
918163,20;-7;17,13;7;-2,23;7;-1,13;3;3,918163
918430,,,,,918430
918432,18;-2;10,17;2;0,25;-3;17,12;-1;-1,918432
918705,,,,,918705
918713,12;10;-1,14;4;-1,16;0;5,7;2;13,918713
918980,,,,,918980
918983,14;5;6,11;2;5,8;2;0,8;4;-1,918983
919256,,,,,919256
919265,18;3;11,7;5;-7,20;0;14,11;0;7,919265
919531,,,,,919531
919534,12;-3;5,6;0;-5,21;-1;11,8;-1;5,919534
919806,,,,,919806
919810,13;-1;9,11;-1;7,11;-4;0,17;0;0,919810
920082,,,,,920082
920085,10;-4;13,19;-4;8,16;-1;12,11;1;1,920085
920350,,,,,920350
920352,16;3;-1,12;1;4,18;7;5,14;7;7,920352
920626,,,,,920626
920629,22;-8;4,10;0;0,22;2;0,15;7;8,920629
920901,,,,,920901
920904,12;5;2,22;2;1,16;5;-1,11;2;3,920904
921176,,,,,921176
921179,18;5;8,11;4;2,12;2;-2,18;1;0,921179
921445,,,,,921445
921448,10;0;3,16;6;10,16;1;4,11;1;0,921448
921722,,,,,921722
921725,18;0;0,12;3;4,11;-1;8,10;-1;3,921725
921991,,,,,921991
921994,8;-1;6,10;-3;10,12;2;0,4;-2;6,921994
922259,,,,,922259
922266,5;0;8,9;0;1,11;0;4,2;0;2,922266
922536,,,,,922536
922540,9;0;2,13;0;2,6;3;4,8;3;-5,922540
922809,,,,,922809
922817,9;5;0,16;11;8,9;6;0,10;6;-12,922817
923084,,,,,923084
923087,4;8;-3,13;5;3,12;-2;5,2;2;17,923087
923360,,,,,923360
923363,6;0;0,7;1;4,11;2;3,11;4;0,923363
923641,,,,,923641
923644,11;2;4,12;2;6,9;3;1,5;4;4,923644
923910,,,,,923910
923913,9;-2;-3,13;-3;9,17;-11;1,5;-1;0,923913
924179,,,,,924179
924182,11;1;6,9;5;3,11;-5;-1,11;0;3,924182
924447,,,,,924447
924450,6;0;5,16;0;8,11;-5;2,12;-5;1,924450
924730,,,,,924730
924733,10;-5;-2,16;-8;2,18;-6;5,9;-2;-2,924733
925010,,,,,925010
925014,14;0;1,16;-1;0,19;-4;4,16;2;6,925014
925292,,,,,925292
925295,18;-4;8,18;-3;6,18;0;5,20;0;6,925295
925568,,,,,925568
925571,17;3;2,20;3;1,17;1;6,16;3;4,925571
925845,,,,,925845
925852,17;0;5,18;1;8,13;4;3,12;0;5,925852
926118,,,,,926118
926121,11;6;4,10;6;0,12;4;5,9;2;5,926121
926388,,,,,926388
926396,11;2;3,11;4;0,8;4;3,10;5;1,926396
926662,,,,,926662
926665,7;5;0,7;6;1,5;4;0,4;5;1,926665
926937,,,,,926937
926944,1;3;3,0;4;1,0;3;0,0;4;0,926944
927214,,,,,927214
927217,0;6;0,0;4;0,2;5;0,-1;8;0,927217
927489,,,,,927489
927492,0;4;2,0;4;-2,-2;5;0,-3;7;0,927492
927770,,,,,927770
927773,-12;4;-3,-19;0;1,-19;-1;-3,-13;0;-4,927773
928047,,,,,928047
928050,-14;-1;-2,-14;2;3,-11;0;-8,-14;-2;-1,928050
928321,,,,,928321
928324,-13;1;-4,-13;0;-4,-13;-2;-6,-17;0;2,928324
928590,,,,,928590
928593,-14;-1;-1,-14;-3;-1,-15;-2;0,-16;0;-5,928593
928872,,,,,928872
928874,-14;-6;-8,-15;-7;0,-15;-5;-2,-16;-3;0,928874
929147,,,,,929147
929150,-14;-4;2,-16;-5;-4,-12;-5;-1,-14;-7;-2,929150
929420,,,,,929420
929423,-13;-1;-1,-7;-6;1,-4;-9;-6,-11;-9;2,929423
929690,,,,,929690
929693,-10;-3;0,-10;-4;-2,-11;-9;4,-14;-9;2,929693
929972,,,,,929972
929975,-15;-12;7,-14;-2;-7,-17;-1;-1,-15;0;-14,929975
930241,,,,,930241
930244,-15;-4;-6,-8;-8;-17,-21;-11;0,-10;-12;0,930244
930522,,,,,930522
930524,-15;-7;1,-7;-10;2,-5;-15;-1,-11;-16;-2,930524
930795,,,,,930795
930797,-1;-13;-13,-12;-9;-12,-8;-9;-9,-7;-23;7,930797
931067,,,,,931067
931076,-11;-22;9,-5;-22;4,-9;-14;3,-12;-13;-11,931076
931344,,,,,931344
931346,-7;-21;-4,-8;-27;7,-14;-22;5,-12;-16;-3,931346
931615,,,,,931615
931622,-10;-21;-8,-8;-18;-4,-7;-24;-8,-5;-23;0,931622
931895,,,,,931895
931897,-5;-19;-7,-10;-16;-3,-4;-21;6,-11;-22;-3,931897
932168,,,,,932168
932177,-12;-12;-4,5;-35;-4,-8;-16;9,-12;-13;-5,932177
932445,,,,,932445
932448,-6;-14;-9,-8;-14;-1,-8;-31;2,-6;-10;0,932448
932716,,,,,932716
932724,-18;-20;0,-9;-15;-8,-20;-22;-18,-26;-22;-13,932724
932988,,,,,932988
932992,-1;-14;-6,-16;-24;2,-11;-17;8,-19;-16;-4,932992
933269,,,,,933269
933278,-8;-12;-2,-19;-19;-4,-9;-17;-2,-12;-20;-4,933278
933545,,,,,933545
933549,-10;-17;-2,-7;-19;-8,-9;-26;-13,0;-18;-10,933549
933820,,,,,933820
933828,-1;-19;12,-3;-12;0,-1;-20;-7,-15;5;0,933828
934095,,,,,934095
934098,-17;-7;0,-6;-5;17,-11;-13;-12,-7;11;-29,934098
934371,,,,,934371
934379,-2;-10;4,-5;-1;-3,-6;-1;0,-6;0;-5,934379
934646,,,,,934646
934649,-3;-2;0,-1;2;-4,-6;-1;2,-7;5;3,934649
934922,,,,,934922
934924,-8;-14;-4,-3;-4;1,-11;-4;6,-7;0;2,934924
935196,,,,,935196
935199,-8;0;0,-10;0;-6,0;-11;10,-13;-3;-11,935199
935465,,,,,935465
935469,-8;4;-5,-9;1;3,-10;2;3,-13;3;-3,935469
935741,,,,,935741
935744,-6;3;-6,-8;0;-8,-11;0;3,-11;3;-3,935744
936009,,,,,936009
936012,-11;-3;6,-4;5;0,-10;3;-1,-7;2;-2,936012
936291,,,,,936291
936294,-9;2;3,-12;-5;2,-6;-3;3,-20;1;-4,936294
936566,,,,,936566
936569,-9;-3;-1,-6;6;8,-8;2;0,-8;0;0,936569
936849,,,,,936849
936852,-12;3;-8,-5;-1;-1,-8;0;0,-5;1;0,936852
937123,,,,,937123
937126,-11;1;3,-5;4;-4,-8;1;-2,-7;-2;-5,937126
937399,,,,,937399
937402,-12;-1;-2,1;9;0,-4;8;2,-6;6;9,937402
937667,,,,,937667
937670,-8;-2;-3,-6;4;-2,-5;0;-6,-4;-2;-2,937670
937945,,,,,937945
937953,-4;0;1,-7;-2;-9,-9;-5;-1,-9;0;2,937953
938218,,,,,938218
938221,-12;7;5,-9;5;-8,-2;0;-3,-2;7;-1,938221
938487,,,,,938487
938494,-3;-2;-2,0;-8;2,-3;-1;-11,-7;-7;-5,938494
938758,,,,,938758
938760,-4;-4;11,-7;-3;-1,-4;-8;6,-6;-2;-5,938760
939025,,,,,939025
939034,-6;4;2,-3;2;-6,-1;4;-3,0;0;-7,939034
939300,,,,,939300
939303,-1;2;-7,-4;-1;3,-3;4;0,-3;-3;2,939303
939576,,,,,939576
939579,0;2;1,1;2;0,0;0;0,-1;0;2,939579
939851,,,,,939851
939854,0;-1;-3,-4;-1;5,-2;-2;1,11;5;0,939854
940126,,,,,940126
940129,5;-3;-1,-4;0;-2,-11;2;-5,0;7;2,940129
940414,,,,,940414
940417,0;-7;0,1;-4;2,5;-1;6,5;-1;10,940417
940687,,,,,940687
940690,2;3;9,0;3;13,4;4;12,2;8;9,940690
940960,,,,,940960
940963,-1;3;2,0;0;5,3;1;0,1;2;0,940963
941229,,,,,941229
941231,5;-4;6,0;2;0,1;0;-1,1;-1;1,941231
941509,,,,,941509
941512,0;3;-5,-2;4;-8,5;0;-1,0;3;1,941512
941779,,,,,941779
941782,-1;1;1,4;-1;6,16;4;12,-11;1;14,941782
942047,,,,,942047
942055,-8;2;5,-13;6;-31,13;-5;12,1;-1;-7,942055
942316,,,,,942316
942319,2;-2;-3,2;0;-9,2;1;-3,3;2;-1,942319
942592,,,,,942592
942600,1;2;1,6;1;10,2;4;-5,8;-3;12,942600
942867,,,,,942867
942870,6;-1;11,0;1;4,-3;0;-10,15;-16;10,942870
943143,,,,,943143
943151,5;-7;21,-1;-4;22,0;-10;5,4;0;30,943151
943417,,,,,943417
943420,-12;8;0,7;4;-1,10;6;5,5;12;-18,943420
943694,,,,,943694
943696,0;3;4,5;12;5,3;6;9,5;4;-2,943696
943968,,,,,943968
943971,1;0;-1,-1;10;7,-3;12;4,3;12;-2,943971
944243,,,,,944243
944246,-4;5;-9,4;3;4,8;6;0,-6;5;0,944246
944518,,,,,944518
944521,2;10;4,2;5;-11,2;10;-5,2;0;0,944521
944788,,,,,944788
944791,5;11;2,0;8;3,-2;4;-4,2;0;2,944791
945071,,,,,945071
945074,2;7;-2,0;6;1,0;9;-1,2;8;1,945074
945344,,,,,945344
945347,1;11;-5,1;5;1,1;7;0,-3;0;4,945347
945617,,,,,945617
945626,10;-1;-3,8;4;0,12;6;23,0;16;0,945626
945889,,,,,945889
945892,1;9;1,-1;16;4,0;20;9,8;21;3,945892
946166,,,,,946166
946174,-5;-2;17,-2;15;-6,-7;30;23,18;-2;10,946174
946445,,,,,946445
946448,6;27;-18,5;6;18,-17;15;14,20;-17;14,946448
946718,,,,,946718
946725,-4;12;-7,10;14;-11,10;10;7,13;26;4,946725
946991,,,,,946991
946994,16;21;2,5;3;3,29;5;-10,23;-17;26,946994
947259,,,,,947259
947268,-3;5;-8,35;3;16,6;5;8,10;35;13,947268
947536,,,,,947536
947538,3;21;-20,8;16;-1,11;11;8,6;14;5,947538
947809,,,,,947809
947812,18;8;15,9;13;5,15;6;2,4;22;11,947812
948085,,,,,948085
948087,11;31;0,8;23;5,6;18;-6,14;21;7,948087
948355,,,,,948355
948358,11;27;11,12;22;9,8;25;10,12;23;0,948358
948629,,,,,948629
948632,11;19;-3,7;26;1,10;25;5,10;23;3,948632
948904,,,,,948904
948907,4;18;7,4;29;1,7;33;8,7;29;6,948907
949179,,,,,949179
949182,5;33;6,7;34;5,4;33;0,8;34;-2,949182
949448,,,,,949448
949450,8;30;1,8;30;2,10;29;1,8;29;4,949450
949730,,,,,949730
949733,8;31;-6,8;35;1,8;28;17,6;26;4,949733
950005,,,,,950005
950007,10;29;-3,-4;33;-6,4;32;2,7;33;-4,950007
950280,,,,,950280
950287,6;32;0,4;35;-2,1;36;-2,1;34;0,950287
950549,,,,,950549
950552,2;34;-3,-1;34;-6,1;33;-3,0;29;4,950552
950824,,,,,950824
950834,0;33;2,1;29;1,-1;29;-4,-1;26;0,950834
951100,,,,,951100
951103,2;29;1,0;26;-4,-3;23;-4,-4;22;2,951103
951370,,,,,951370
951377,0;20;-2,0;25;5,-4;23;7,-4;26;8,951377
951639,,,,,951639
951642,-5;22;2,-5;26;0,-5;31;3,-3;24;0,951642
951916,,,,,951916
951918,-7;21;-1,-5;25;-2,0;27;-2,-2;24;-1,951918
952188,,,,,952188
952192,-3;20;-1,-9;22;0,-3;19;4,-4;13;0,952192
952464,,,,,952464
952467,-6;27;-2,-8;20;-5,-3;23;0,-3;26;-1,952467
952738,,,,,952738
952741,-7;29;-1,-10;29;0,2;23;4,-7;22;1,952741
953008,,,,,953008
953011,-5;33;0,-4;29;-9,-6;31;-9,-8;26;-5,953011
953286,,,,,953286
953288,-4;30;-8,-4;24;-3,-7;21;-1,-6;27;3,953288
953553,,,,,953553
953556,-7;28;0,-5;25;-8,-9;25;-13,-2;21;-7,953556
953837,,,,,953837
953839,-4;19;-15,-4;18;-4,-5;17;-2,-9;20;-2,953839
954116,,,,,954116
954119,-5;14;-8,-1;18;0,-2;15;-5,-4;15;-5,954119
954399,,,,,954399
954402,-6;12;-11,-6;19;0,1;16;4,13;19;2,954402
954665,,,,,954665
954669,-6;9;10,-4;12;0,-2;13;19,-10;13;-5,954669
954947,,,,,954947
954950,0;5;0,-17;15;-26,0;4;-2,-3;3;1,954950
955216,,,,,955216
955219,-2;1;-1,-4;3;0,-7;5;-3,-16;5;-7,955219
955486,,,,,955486
955494,0;3;0,-8;2;-6,-8;-1;2,-7;6;11,955494
955767,,,,,955767
955770,-7;5;-7,-4;0;-3,-1;2;1,-2;0;-1,955770
956043,,,,,956043
956050,-5;0;1,-3;-3;-2,-1;0;3,-5;0;3,956050
956313,,,,,956313
956316,0;-3;-4,0;-2;1,0;-3;-1,-4;-1;8,956316
956580,,,,,956580
956590,-1;2;-5,-4;2;0,-7;3;0,-7;-2;12,956590
956856,,,,,956856
956859,0;-4;5,5;6;-15,0;-2;6,-8;3;-1,956859
957128,,,,,957128
957131,-5;3;-2,-3;0;-1,-6;3;-7,-3;0;10,957131
957400,,,,,957400
957403,-8;0;-6,-4;4;-3,-3;-1;0,-3;0;0,957403
957670,,,,,957670
957672,-5;0;3,-1;3;-6,-6;2;-4,-4;-1;3,957672
957944,,,,,957944
957947,-7;2;-2,-2;2;4,-6;3;-1,-3;4;0,957947
958220,,,,,958220
958222,-8;2;1,-1;3;-7,0;4;1,-3;1;2,958222
958495,,,,,958495
958498,-1;0;0,-4;5;-8,-3;0;0,-5;6;-5,958498
958771,,,,,958771
958774,-4;0;-8,-7;4;-1,-9;1;-7,-8;0;6,958774
959051,,,,,959051
959054,-4;-1;3,-5;2;-6,-5;1;2,-2;5;0,959054
959321,,,,,959321
959324,-8;-3;-9,-5;1;1,-4;-2;-7,-4;0;-1,959324
959590,,,,,959590
959597,-3;0;-4,-6;0;-7,-5;0;-8,-4;0;1,959597
959865,,,,,959865
959868,-4;-2;-6,-5;2;5,-5;0;-5,-4;0;4,959868
960143,,,,,960143
960152,-6;-3;5,-4;0;-3,-3;-2;3,-6;0;-5,960152
960422,,,,,960422
960425,-1;1;-2,-5;-1;2,0;0;-3,0;-2;-5,960425
960695,,,,,960695
960702,-3;0;-5,2;3;2,-2;0;-2,-2;2;0,960702
960973,,,,,960973
960976,3;-2;-6,-4;-2;0,-4;1;2,-1;-2;6,960976
961248,,,,,961248
961250,-2;4;-1,1;0;-1,2;-1;-3,0;3;-6,961250
961523,,,,,961523
961526,0;0;0,1;4;7,-1;-1;-3,0;1;1,961526
961796,,,,,961796
961799,1;1;2,0;4;-1,1;8;-5,1;2;3,961799
962073,,,,,962073
962076,0;4;3,-1;0;0,-2;2;2,-3;1;2,962076
962344,,,,,962344
962348,-1;0;8,0;6;-1,2;5;2,2;1;0,962348
