,index,acc1,acc2,acc3,acc4,duration,utcdate
2554,386644,-17;0;-4,-15;-1;-4,-15;0;-3,-15;-2;-5,386644,2021-11-24
2555,386908,,,,,386908,2021-11-24
2556,386910,-15;0;-1,-17;0;-4,-16;-5;-6,-14;-3;-6,386910,2021-11-24
2557,387191,,,,,387191,2021-11-24
2558,387194,-16;1;0,-18;-1;-3,-11;0;-6,-11;-4;-6,387194,2021-11-24
2559,387459,,,,,387459,2021-11-24
2560,387462,-16;0;-2,-11;-2;-1,-12;0;0,-15;0;-3,387462,2021-11-24
2561,387732,,,,,387732,2021-11-24
2562,387735,-11;-2;-3,-11;0;-2,-15;1;0,-12;0;-5,387735,2021-11-24
2563,387996,,,,,387996,2021-11-24
2564,387999,-10;-3;-2,-11;1;0,-10;2;0,-8;0;1,387999,2021-11-24
2565,388265,,,,,388265,2021-11-24
2566,388274,-5;0;-2,-8;-4;0,-7;2;0,-8;0;-1,388274,2021-11-24
2567,388541,,,,,388541,2021-11-24
2568,388544,-10;-2;-1,-8;0;-3,-11;0;0,-12;2;0,388544,2021-11-24
2569,388809,,,,,388809,2021-11-24
2570,388816,-12;1;0,-6;1;0,-12;1;0,-8;-4;-4,388816,2021-11-24
2571,389086,,,,,389086,2021-11-24
2572,389088,-12;4;2,-8;0;-1,-9;0;1,-11;1;0,389088,2021-11-24
2573,389360,,,,,389360,2021-11-24
2574,389369,-11;2;0,-8;-1;-1,-9;1;-1,-9;-1;-1,389369,2021-11-24
2575,389644,,,,,389644,2021-11-24
2576,389647,-5;-3;-3,-6;-2;-6,-9;-3;-2,-3;0;-5,389647,2021-11-24
2577,389910,,,,,389910,2021-11-24
2578,389913,-7;-3;-6,-8;-1;-2,-11;-3;0,-7;-3;4,389913,2021-11-24
2579,390197,,,,,390197,2021-11-24
2580,390199,-4;-4;4,-3;0;-1,-3;-2;0,-1;-4;-5,390199,2021-11-24
2581,390468,,,,,390468,2021-11-24
2582,390471,-8;-2;0,-1;1;1,3;-2;2,-3;1;4,390471,2021-11-24
2583,390746,,,,,390746,2021-11-24
2584,390748,-4;-2;4,-2;-1;0,0;-2;2,-1;-3;3,390748,2021-11-24
2585,391013,,,,,391013,2021-11-24
2586,391016,0;-5;1,1;-5;0,2;-5;1,2;-1;-2,391016,2021-11-24
2587,391287,,,,,391287,2021-11-24
2588,391290,6;-6;0,4;-4;1,3;-1;0,3;-3;3,391290,2021-11-24
2589,391563,,,,,391563,2021-11-24
2590,391566,7;-5;1,5;-6;0,7;-1;0,4;-9;2,391566,2021-11-24
2591,391837,,,,,391837,2021-11-24
2592,391840,3;-2;5,4;0;2,7;-5;4,4;-4;2,391840,2021-11-24
2593,392107,,,,,392107,2021-11-24
2594,392109,3;-2;1,4;-3;-1,7;-5;0,5;-3;0,392109,2021-11-24
2595,392375,,,,,392375,2021-11-24
2596,392383,2;-2;3,3;-5;4,4;-2;4,4;-4;0,392383,2021-11-24
2597,392651,,,,,392651,2021-11-24
2598,392654,6;-1;1,2;-2;3,4;-1;-2,6;0;4,392654,2021-11-24
2599,392926,,,,,392926,2021-11-24
2600,392935,5;-5;0,6;-5;1,6;-3;0,7;-1;0,392935,2021-11-24
2601,393201,,,,,393201,2021-11-24
2602,393204,4;-3;0,4;-3;0,3;-3;1,5;0;3,393204,2021-11-24
2603,393476,,,,,393476,2021-11-24
2604,393484,4;-2;0,3;-2;4,4;-4;0,3;-3;5,393484,2021-11-24
2605,393753,,,,,393753,2021-11-24
2606,393756,3;0;0,3;-2;0,5;-5;5,5;-1;3,393756,2021-11-24
2607,394029,,,,,394029,2021-11-24
2608,394031,2;0;6,4;-3;1,5;-5;-1,2;-10;0,394031,2021-11-24
2609,394303,,,,,394303,2021-11-24
2610,394306,4;-1;0,3;-5;3,2;-1;0,4;-2;-2,394306,2021-11-24
2611,394575,,,,,394575,2021-11-24
2612,394577,5;-8;-7,2;-5;0,8;1;5,4;-1;3,394577,2021-11-24
2613,394847,,,,,394847,2021-11-24
2614,394850,2;-3;6,9;-9;1,6;-11;6,2;-5;-3,394850,2021-11-24
2615,395116,,,,,395116,2021-11-24
2616,395119,0;-8;-2,5;-3;-1,2;-2;5,3;-4;3,395119,2021-11-24
2617,395397,,,,,395397,2021-11-24
2618,395400,3;-6;1,10;-13;-7,6;-9;-1,9;-9;-8,395400,2021-11-24
2619,395666,,,,,395666,2021-11-24
2620,395669,8;-3;4,11;0;8,10;-2;5,16;-1;4,395669,2021-11-24
2621,395947,,,,,395947,2021-11-24
2622,395950,18;-5;2,24;-5;-2,24;-8;3,27;0;5,395950,2021-11-24
2623,396217,,,,,396217,2021-11-24
2624,396220,27;0;10,29;-2;11,28;0;8,32;-5;6,396220,2021-11-24
2625,396494,,,,,396494,2021-11-24
2626,396503,26;-5;5,24;0;8,28;-6;4,29;1;7,396503,2021-11-24
2627,396767,,,,,396767,2021-11-24
2628,396770,30;-4;5,24;-7;3,27;-3;10,26;-6;-3,396770,2021-11-24
2629,397043,,,,,397043,2021-11-24
2630,397050,27;2;10,26;3;3,27;-1;8,26;-5;8,397050,2021-11-24
2631,397318,,,,,397318,2021-11-24
2632,397321,28;-2;8,28;-2;10,31;0;5,30;-2;7,397321,2021-11-24
2633,397587,,,,,397587,2021-11-24
2634,397595,20;0;6,19;-3;7,17;-4;2,15;-2;3,397595,2021-11-24
2635,397869,,,,,397869,2021-11-24
2636,397872,12;-2;3,9;-1;3,9;-2;3,11;0;3,397872,2021-11-24
2637,398144,,,,,398144,2021-11-24
2638,398147,10;-3;2,8;-3;0,9;-4;3,11;-2;3,398147,2021-11-24
2639,398414,,,,,398414,2021-11-24
2640,398416,10;0;5,9;0;3,11;-1;4,10;-1;5,398416,2021-11-24
2641,398684,,,,,398684,2021-11-24
2642,398687,9;-3;3,8;-3;1,12;-1;2,10;-2;4,398687,2021-11-24
2643,398957,,,,,398957,2021-11-24
2644,398960,10;-1;1,11;-1;4,11;-2;5,12;-3;5,398960,2021-11-24
2645,399236,,,,,399236,2021-11-24
2646,399239,11;-2;3,12;-1;3,12;-4;2,11;-2;2,399239,2021-11-24
2647,399540,,,,,399540,2021-11-24
2648,399543,9;-3;4,10;-3;3,9;-3;3,8;-1;3,399543,2021-11-24
2649,399808,,,,,399808,2021-11-24
2650,399810,2;-3;3,-1;-3;2,2;-2;0,4;-2;0,399810,2021-11-24
2651,400083,,,,,400083,2021-11-24
2652,400092,2;-3;0,1;-1;0,1;-3;1,2;-2;0,400092,2021-11-24
2653,400364,,,,,400364,2021-11-24
2654,400367,2;-3;0,0;-2;1,0;-2;1,3;-2;0,400367,2021-11-24
2655,400640,,,,,400640,2021-11-24
2656,400647,1;-1;0,1;-2;1,2;-1;2,2;-3;2,400647,2021-11-24
2657,400908,,,,,400908,2021-11-24
2658,400911,3;-2;0,2;-3;1,1;-1;1,3;-1;0,400911,2021-11-24
2659,401184,,,,,401184,2021-11-24
2660,401187,3;-2;0,3;-4;1,3;-2;0,1;-3;1,401187,2021-11-24
2661,401459,,,,,401459,2021-11-24
2662,401461,4;-1;0,1;-2;1,1;-1;1,2;-4;0,401461,2021-11-24
2663,401728,,,,,401728,2021-11-24
2664,401731,0;-1;2,2;-1;2,3;-6;1,1;-1;1,401731,2021-11-24
2665,402007,,,,,402007,2021-11-24
2666,402009,3;-5;2,2;-1;0,1;-3;0,1;0;1,402009,2021-11-24
2667,402273,,,,,402273,2021-11-24
2668,402276,1;-3;2,2;-1;2,1;-3;0,2;-1;0,402276,2021-11-24
2669,402548,,,,,402548,2021-11-24
2670,402550,2;-3;0,1;-1;0,2;-1;0,3;-1;2,402550,2021-11-24
2671,402823,,,,,402823,2021-11-24
2672,402825,2;-2;0,1;-1;0,3;-1;0,1;-1;3,402825,2021-11-24
2673,403085,,,,,403085,2021-11-24
2674,403092,2;-3;1,2;0;0,2;-1;3,2;-2;1,403092,2021-11-24
2675,403361,,,,,403361,2021-11-24
2676,403364,2;-2;2,1;0;2,3;-2;1,1;-3;1,403364,2021-11-24
2677,403630,,,,,403630,2021-11-24
2678,403638,1;-2;-1,2;-3;1,2;-1;2,2;-4;0,403638,2021-11-24
2679,403899,,,,,403899,2021-11-24
2680,403902,2;-3;3,2;-4;0,1;-2;1,2;-3;2,403902,2021-11-24
2681,404174,,,,,404174,2021-11-24
2682,404177,1;-2;2,2;-3;2,2;-1;2,2;-3;0,404177,2021-11-24
2683,404449,,,,,404449,2021-11-24
2684,404452,2;-1;2,2;-1;2,2;-2;2,2;-1;2,404452,2021-11-24
2685,404712,,,,,404712,2021-11-24
2686,404715,2;-3;1,3;0;3,2;-2;0,2;-1;0,404715,2021-11-24
2687,404987,,,,,404987,2021-11-24
2688,404989,1;-3;0,1;-3;3,2;-2;1,1;-1;1,404989,2021-11-24
2689,405253,,,,,405253,2021-11-24
2690,405255,0;-3;1,1;-2;0,2;-1;0,1;-1;0,405255,2021-11-24
2691,405529,,,,,405529,2021-11-24
2692,405532,2;-1;0,3;-3;1,2;-1;1,4;-1;0,405532,2021-11-24
2693,405801,,,,,405801,2021-11-24
2694,405804,2;-4;0,1;-2;0,2;-1;1,1;-1;4,405804,2021-11-24
2695,406076,,,,,406076,2021-11-24
2696,406084,2;-3;1,3;-1;2,1;-2;4,3;-1;0,406084,2021-11-24
2697,406352,,,,,406352,2021-11-24
2698,406354,2;-2;0,2;-2;0,1;-3;2,2;-1;2,406354,2021-11-24
2699,406626,,,,,406626,2021-11-24
2700,406634,1;-3;2,2;-3;1,2;-2;-1,2;-2;3,406634,2021-11-24
2701,406902,,,,,406902,2021-11-24
2702,406905,4;0;0,2;-2;2,1;-1;3,3;-3;0,406905,2021-11-24
2703,407173,,,,,407173,2021-11-24
2704,407176,0;-1;3,2;-2;0,3;0;0,3;-2;1,407176,2021-11-24
2705,407446,,,,,407446,2021-11-24
2706,407449,2;-3;0,4;0;2,3;-3;0,1;-2;1,407449,2021-11-24
2707,407715,,,,,407715,2021-11-24
2708,407718,4;-1;0,2;-3;2,1;-2;0,2;-2;0,407718,2021-11-24
2709,407979,,,,,407979,2021-11-24
2710,407981,2;-2;-1,3;-2;2,1;-3;2,2;-4;0,407981,2021-11-24
2711,408247,,,,,408247,2021-11-24
2712,408250,3;-2;2,2;-2;0,3;-1;3,4;-1;1,408250,2021-11-24
2713,408522,,,,,408522,2021-11-24
2714,408524,1;-2;2,2;-1;2,2;-3;0,2;-1;1,408524,2021-11-24
2715,408793,,,,,408793,2021-11-24
2716,408796,2;-1;0,2;-1;0,2;-2;1,1;-2;2,408796,2021-11-24
2717,409066,,,,,409066,2021-11-24
2718,409073,0;-3;2,3;-3;0,2;-2;0,3;-2;3,409073,2021-11-24
2719,409342,,,,,409342,2021-11-24
2720,409345,1;-1;1,1;-3;2,1;-2;1,1;-1;1,409345,2021-11-24
2721,409614,,,,,409614,2021-11-24
2722,409623,3;-1;1,2;-2;0,2;-2;2,2;-1;1,409623,2021-11-24
2723,409887,,,,,409887,2021-11-24
2724,409889,2;-2;1,1;-1;0,4;-2;0,2;-1;1,409889,2021-11-24
2725,410163,,,,,410163,2021-11-24
2726,410166,2;-2;1,2;-2;3,2;-1;2,3;0;1,410166,2021-11-24
2727,410443,,,,,410443,2021-11-24
2728,410445,2;0;1,2;-2;0,3;-3;1,1;-3;1,410445,2021-11-24
2729,410715,,,,,410715,2021-11-24
2730,410718,1;-2;1,1;-2;2,2;-3;1,3;-1;0,410718,2021-11-24
2731,410987,,,,,410987,2021-11-24
2732,410990,3;-3;0,2;-3;3,2;-2;2,2;-1;0,410990,2021-11-24
2733,411264,,,,,411264,2021-11-24
2734,411267,1;0;1,3;-3;0,3;-2;1,2;-2;2,411267,2021-11-24
2735,411539,,,,,411539,2021-11-24
2736,411542,1;-2;1,2;-2;2,3;-4;1,2;-2;2,411542,2021-11-24
2737,411807,,,,,411807,2021-11-24
2738,411809,0;-2;0,1;-5;3,2;-1;2,2;0;2,411809,2021-11-24
2739,412082,,,,,412082,2021-11-24
2740,412090,2;-3;1,2;-2;2,2;-3;0,1;-3;2,412090,2021-11-24
2741,412357,,,,,412357,2021-11-24
2742,412359,1;-4;1,2;-1;1,2;-4;0,2;0;2,412359,2021-11-24
2743,412625,,,,,412625,2021-11-24
2744,412634,2;-2;0,1;-3;2,1;0;2,1;-1;0,412634,2021-11-24
2745,412902,,,,,412902,2021-11-24
2746,412905,3;-1;1,3;-1;0,2;-3;3,2;-2;1,412905,2021-11-24
2747,413173,,,,,413173,2021-11-24
2748,413175,2;-1;1,3;-1;1,3;-5;1,1;-2;2,413175,2021-11-24
2749,413446,,,,,413446,2021-11-24
2750,413449,3;-2;1,1;-2;3,1;-5;0,2;-2;1,413449,2021-11-24
2751,413716,,,,,413716,2021-11-24
2752,413719,3;-2;0,1;-3;1,2;-1;-1,2;-3;-1,413719,2021-11-24
2753,413985,,,,,413985,2021-11-24
2754,413987,4;-4;0,2;-2;1,3;-1;1,3;-4;0,413987,2021-11-24
2755,414259,,,,,414259,2021-11-24
2756,414262,2;-1;2,2;-1;0,3;-4;3,2;-2;-1,414262,2021-11-24
2757,414533,,,,,414533,2021-11-24
2758,414536,2;-1;2,2;0;-1,0;-2;2,2;-2;1,414536,2021-11-24
2759,414802,,,,,414802,2021-11-24
2760,414806,2;-2;3,3;-2;-1,2;-1;1,2;-2;0,414806,2021-11-24
2761,415067,,,,,415067,2021-11-24
2762,415074,3;-2;2,4;-2;-1,0;-1;3,2;-2;2,415074,2021-11-24
2763,415342,,,,,415342,2021-11-24
2764,415344,2;-2;2,4;-1;0,2;-3;1,1;-2;2,415344,2021-11-24
2765,415611,,,,,415611,2021-11-24
2766,415621,2;-2;1,2;-1;1,0;-2;0,2;-1;-1,415621,2021-11-24
2767,415886,,,,,415886,2021-11-24
2768,415889,1;-2;0,1;-3;1,1;-1;3,3;-2;-1,415889,2021-11-24
2769,416155,,,,,416155,2021-11-24
2770,416157,2;-3;0,3;-2;0,3;-1;2,2;-1;2,416157,2021-11-24
2771,416434,,,,,416434,2021-11-24
2772,416437,2;-3;2,1;-2;0,2;-3;0,2;-3;2,416437,2021-11-24
2773,416699,,,,,416699,2021-11-24
2774,416702,2;-1;1,1;-2;3,1;-3;0,4;-1;0,416702,2021-11-24
2775,416969,,,,,416969,2021-11-24
2776,416972,3;-2;0,3;-3;0,2;-3;1,0;-1;2,416972,2021-11-24
2777,417236,,,,,417236,2021-11-24
2778,417240,1;-1;0,3;-3;0,2;-3;0,1;-3;3,417240,2021-11-24
2779,417516,,,,,417516,2021-11-24
2780,417519,2;-1;3,0;-4;3,2;-1;3,3;-2;-1,417519,2021-11-24
2781,417787,,,,,417787,2021-11-24
2782,417790,1;-3;0,2;-3;0,2;-2;1,1;-2;0,417790,2021-11-24
2783,418063,,,,,418063,2021-11-24
2784,418091,1;-2;0,2;-2;1,1;0;2,2;-1;0,418091,2021-11-24
2785,418352,,,,,418352,2021-11-24
2786,418355,2;-3;0,2;-2;0,1;-3;2,2;-3;0,418355,2021-11-24
2787,418626,,,,,418626,2021-11-24
2788,418633,2;-2;3,2;-4;0,3;0;0,3;-2;1,418633,2021-11-24
2789,418900,,,,,418900,2021-11-24
2790,418904,2;-3;2,0;-2;0,2;-1;0,2;-3;3,418904,2021-11-24
2791,419164,,,,,419164,2021-11-24
2792,419167,1;-1;3,2;-1;2,1;-2;0,1;-2;1,419167,2021-11-24
2793,419439,,,,,419439,2021-11-24
2794,419441,2;-2;2,3;-3;2,1;-1;1,3;-1;1,419441,2021-11-24
2795,419701,,,,,419701,2021-11-24
2796,419704,2;-1;0,1;-1;3,1;-2;0,1;-3;-1,419704,2021-11-24
2797,419964,,,,,419964,2021-11-24
2798,419968,3;-4;0,2;-1;0,2;-1;2,3;-1;0,419968,2021-11-24
2799,420241,,,,,420241,2021-11-24
2800,420243,0;-1;0,2;-4;-1,2;-1;0,1;-3;2,420243,2021-11-24
2801,420561,,,,,420561,2021-11-24
2802,420564,2;-1;1,3;-1;3,1;-1;0,3;-2;1,420564,2021-11-24
2803,420828,,,,,420828,2021-11-24
2804,420831,3;-1;0,0;-1;2,2;-3;0,1;-1;0,420831,2021-11-24
2805,421092,,,,,421092,2021-11-24
2806,421100,3;-3;0,2;-3;0,3;0;3,1;-2;0,421100,2021-11-24
2807,421365,,,,,421365,2021-11-24
2808,421368,1;0;1,2;-3;0,2;-2;4,3;-4;2,421368,2021-11-24
2809,421642,,,,,421642,2021-11-24
2810,421650,3;-3;1,2;-2;2,2;-1;0,2;-1;0,421650,2021-11-24
2811,421916,,,,,421916,2021-11-24
2812,421919,1;-2;-1,2;-1;0,1;0;2,2;-2;0,421919,2021-11-24
2813,422185,,,,,422185,2021-11-24
2814,422189,2;-3;2,2;-1;2,1;-1;0,3;-4;2,422189,2021-11-24
2815,422466,,,,,422466,2021-11-24
2816,422469,0;-3;2,1;-1;2,3;-1;1,2;-3;0,422469,2021-11-24
2817,422733,,,,,422733,2021-11-24
2818,422736,1;0;3,4;-2;1,2;-2;0,1;-5;0,422736,2021-11-24
2819,423014,,,,,423014,2021-11-24
2820,423016,1;-2;0,0;-1;1,3;-3;1,2;-3;0,423016,2021-11-24
2821,423281,,,,,423281,2021-11-24
2822,423284,2;0;1,2;-2;0,1;-3;2,3;-2;0,423284,2021-11-24
2823,423556,,,,,423556,2021-11-24
2824,423559,3;-2;1,3;-1;0,2;-2;0,3;-1;1,423559,2021-11-24
2825,423833,,,,,423833,2021-11-24
2826,423836,1;-2;0,2;-2;2,2;-1;2,2;0;0,423836,2021-11-24
2827,424101,,,,,424101,2021-11-24
2828,424110,2;-1;2,1;0;0,2;-3;1,2;-1;1,424110,2021-11-24
2829,424382,,,,,424382,2021-11-24
2830,424385,1;-4;2,0;-2;1,1;-1;0,3;-3;1,424385,2021-11-24
2831,424652,,,,,424652,2021-11-24
2832,424659,1;-1;1,2;-2;3,2;-3;1,2;-3;0,424659,2021-11-24
2833,424927,,,,,424927,2021-11-24
2834,424929,2;-3;-1,1;-1;2,1;-2;2,1;-2;0,424929,2021-11-24
2835,425202,,,,,425202,2021-11-24
2836,425205,2;-1;1,2;-2;1,2;-4;1,1;-2;2,425205,2021-11-24
2837,425478,,,,,425478,2021-11-24
2838,425480,1;-3;2,1;-1;1,1;-3;0,2;-3;1,425480,2021-11-24
2839,425745,,,,,425745,2021-11-24
2840,425748,4;-2;0,1;-2;3,2;0;0,0;-2;0,425748,2021-11-24
2841,426021,,,,,426021,2021-11-24
2842,426024,0;-2;0,-1;-1;-1,-4;-3;1,-1;-3;3,426024,2021-11-24
2843,426292,,,,,426292,2021-11-24
2844,426294,-1;0;1,-1;-1;0,0;-4;0,-2;-2;1,426294,2021-11-24
2845,426570,,,,,426570,2021-11-24
2846,426573,0;-2;0,-2;0;0,-1;-2;1,0;-1;1,426573,2021-11-24
2847,426841,,,,,426841,2021-11-24
2848,426844,-2;-3;1,-2;-2;0,-2;-3;1,-3;-3;0,426844,2021-11-24
2849,427110,,,,,427110,2021-11-24
2850,427117,-1;-3;2,0;-4;2,-1;-3;-1,-5;-2;1,427117,2021-11-24
2851,427384,,,,,427384,2021-11-24
2852,427387,-11;-1;-1,-10;-3;-3,-11;-3;-2,-10;-1;-4,427387,2021-11-24
2853,427661,,,,,427661,2021-11-24
2854,427669,-11;0;-4,-12;-2;-5,-11;-2;-3,-15;0;-1,427669,2021-11-24
2855,427941,,,,,427941,2021-11-24
2856,427944,-13;-2;-4,-14;-1;-1,-14;-2;0,-13;-2;0,427944,2021-11-24
2857,428212,,,,,428212,2021-11-24
2858,428219,-13;-4;-2,-12;-2;-3,-11;0;-1,-14;-4;-1,428219,2021-11-24
2859,428486,,,,,428486,2021-11-24
2860,428488,-12;-3;-3,-11;0;-3,-12;-2;-2,-10;0;-4,428488,2021-11-24
2861,428761,,,,,428761,2021-11-24
2862,428770,-11;-5;-1,-12;-2;0,-12;-2;-3,-8;-7;-3,428770,2021-11-24
2863,429038,,,,,429038,2021-11-24
2864,429040,-11;-2;0,-13;0;1,-11;-3;-2,-10;-7;0,429040,2021-11-24
2865,429305,,,,,429305,2021-11-24
2866,429308,-7;-4;0,-10;-1;-4,-9;-3;0,-10;-4;0,429308,2021-11-24
2867,429584,,,,,429584,2021-11-24
2868,429587,-7;-4;-3,-5;-2;-4,-9;-2;-1,-4;-1;-4,429587,2021-11-24
2869,429852,,,,,429852,2021-11-24
2870,429854,-3;-5;1,0;-6;2,-1;-1;4,2;-3;-10,429854,2021-11-24
2871,430138,,,,,430138,2021-11-24
2872,430141,5;-3;2,2;-5;1,3;-4;3,2;-7;1,430141,2021-11-24
2873,430407,,,,,430407,2021-11-24
2874,430409,2;-5;2,2;-1;1,0;-6;3,0;-2;2,430409,2021-11-24
2875,430685,,,,,430685,2021-11-24
2876,430688,-3;-2;5,1;-7;-1,-4;-6;0,-4;-6;-4,430688,2021-11-24
2877,430952,,,,,430952,2021-11-24
2878,430954,-2;-8;0,-3;-4;0,-7;-5;1,-5;-6;-2,430954,2021-11-24
2879,431238,,,,,431238,2021-11-24
2880,431241,-3;-5;-3,-10;-2;-6,-3;-4;-1,-5;-5;-1,431241,2021-11-24
2881,431502,,,,,431502,2021-11-24
2882,431505,-6;-3;-4,-7;-3;-3,-7;-6;-2,-4;-9;6,431505,2021-11-24
2883,431777,,,,,431777,2021-11-24
2884,431780,-9;-4;0,-8;-4;0,-7;-5;0,-7;-6;-2,431780,2021-11-24
2885,432046,,,,,432046,2021-11-24
2886,432049,-5;-7;3,-6;-6;-2,-5;-4;-5,-5;-4;1,432049,2021-11-24
2887,432320,,,,,432320,2021-11-24
2888,432323,-6;-11;16,-6;-3;6,-6;0;0,-12;-7;-3,432323,2021-11-24
2889,432591,,,,,432591,2021-11-24
2890,432594,-10;-8;-4,-9;-10;-3,-9;-7;0,-10;-9;-8,432594,2021-11-24
2891,432865,,,,,432865,2021-11-24
2892,432872,-10;-4;-8,-11;0;-4,-8;-9;-3,-11;2;10,432872,2021-11-24
2893,433140,,,,,433140,2021-11-24
2894,433143,-10;-4;2,-11;-10;2,-1;-4;0,-12;2;-3,433143,2021-11-24
2895,433413,,,,,433413,2021-11-24
2896,433422,-5;-6;0,-10;-8;0,0;-14;1,4;-14;-27,433422,2021-11-24
2897,433686,,,,,433686,2021-11-24
2898,433688,-10;1;-8,-8;1;-2,-6;-3;21,-4;-21;0,433688,2021-11-24
2899,433953,,,,,433953,2021-11-24
2900,433961,0;-21;-10,-28;-2;-11,-6;1;-1,-12;-11;-6,433961,2021-11-24
2901,434229,,,,,434229,2021-11-24
2902,434232,-4;0;2,-4;0;1,-6;0;9,-5;-1;20,434232,2021-11-24
2903,434504,,,,,434504,2021-11-24
2904,434513,0;-4;-5,0;4;-8,-9;-3;-7,-4;-2;3,434513,2021-11-24
2905,434782,,,,,434782,2021-11-24
2906,434785,-11;-3;1,-5;-4;0,0;-3;0,-13;2;0,434785,2021-11-24
2907,435049,,,,,435049,2021-11-24
2908,435051,-3;-6;-18,-9;-4;2,-13;4;-15,-15;17;33,435051,2021-11-24
2909,435334,,,,,435334,2021-11-24
2910,435337,-9;-1;0,-9;-3;-4,9;-1;-17,3;-12;-9,435337,2021-11-24
2911,435606,,,,,435606,2021-11-24
2912,435608,-4;0;9,-7;-1;9,-9;-7;0,-8;-7;0,435608,2021-11-24
2913,435881,,,,,435881,2021-11-24
2914,435885,-7;-7;0,-8;3;-4,1;0;-4,-7;-5;0,435885,2021-11-24
2915,436154,,,,,436154,2021-11-24
2916,436156,-8;-5;-4,-9;0;-9,-10;0;-12,2;-1;-20,436156,2021-11-24
2917,436425,,,,,436425,2021-11-24
2918,436428,-23;-11;0,-9;-13;12,-6;-8;18,-10;-5;6,436428,2021-11-24
2919,436694,,,,,436694,2021-11-24
2920,436697,-4;-28;-10,-13;-23;-3,-12;3;-2,-5;-5;2,436697,2021-11-24
2921,436970,,,,,436970,2021-11-24
2922,436972,0;-6;14,-19;-12;0,-12;8;-7,-12;0;9,436972,2021-11-24
2923,437244,,,,,437244,2021-11-24
2924,437248,3;-4;2,-9;-11;7,-8;-7;-4,-6;-16;7,437248,2021-11-24
2925,437596,,,,,437596,2021-11-24
2926,437599,-1;-6;-14,-11;-7;1,-1;-6;4,-1;-18;2,437599,2021-11-24
2927,437871,,,,,437871,2021-11-24
2928,437874,-7;4;4,-13;-9;-9,-11;-2;-3,-9;-10;-1,437874,2021-11-24
2929,438149,,,,,438149,2021-11-24
2930,438151,-8;-3;-1,-9;-4;2,-7;-12;5,-1;-1;2,438151,2021-11-24
2931,438421,,,,,438421,2021-11-24
2932,438424,-2;2;2,-7;-13;0,-5;-5;9,-5;0;3,438424,2021-11-24
2933,438692,,,,,438692,2021-11-24
2934,438700,-4;-4;1,-1;-9;-9,-13;-9;1,-7;-6;0,438700,2021-11-24
2935,438972,,,,,438972,2021-11-24
2936,438974,-11;-6;-1,-9;-3;-6,-10;-2;2,-7;-10;-4,438974,2021-11-24
2937,439242,,,,,439242,2021-11-24
2938,439251,-15;-6;13,-4;-4;-1,-9;-9;4,-5;-4;-7,439251,2021-11-24
2939,439522,,,,,439522,2021-11-24
2940,439524,-6;5;7,-6;-6;-1,-10;0;-19,-15;-3;-22,439524,2021-11-24
2941,439793,,,,,439793,2021-11-24
2942,439801,-5;0;4,-3;-9;0,-13;-4;9,-3;-7;3,439801,2021-11-24
2943,440067,,,,,440067,2021-11-24
2944,440070,-3;5;0,-5;1;0,-14;-2;6,-3;4;-10,440070,2021-11-24
2945,440336,,,,,440336,2021-11-24
2946,440344,-3;-13;9,0;-14;9,-2;-3;17,-2;-12;9,440344,2021-11-24
2947,440611,,,,,440611,2021-11-24
2948,440614,-10;-3;5,-8;-8;-5,-12;-14;0,1;3;-8,440614,2021-11-24
2949,440882,,,,,440882,2021-11-24
2950,440884,-15;-5;-6,-11;1;-3,-5;-6;-3,-8;-17;-4,440884,2021-11-24
2951,441160,,,,,441160,2021-11-24
2952,441163,-10;-5;-13,-14;-6;-3,-6;-5;-7,-14;-3;2,441163,2021-11-24
2953,441434,,,,,441434,2021-11-24
2954,441437,-11;0;6,-7;-6;7,0;-5;2,-8;-6;2,441437,2021-11-24
2955,441711,,,,,441711,2021-11-24
2956,441714,-1;-4;-9,1;-18;7,-12;-21;5,-5;-7;0,441714,2021-11-24
2957,441982,,,,,441982,2021-11-24
2958,441986,-3;-2;2,-6;4;2,-8;7;8,-3;-1;-6,441986,2021-11-24
2959,442255,,,,,442255,2021-11-24
2960,442258,-1;-3;-6,-3;0;0,-4;-18;-11,-5;-15;3,442258,2021-11-24
2961,442524,,,,,442524,2021-11-24
2962,442527,-5;9;10,-4;-6;-4,-2;-5;-4,2;0;2,442527,2021-11-24
2963,442802,,,,,442802,2021-11-24
2964,442804,0;-4;2,-6;-7;-1,-3;-5;-1,-2;-2;-7,442804,2021-11-24
2965,443071,,,,,443071,2021-11-24
2966,443074,-5;-9;3,-1;-5;3,0;4;0,4;-13;0,443074,2021-11-24
2967,443342,,,,,443342,2021-11-24
2968,443345,-1;-3;0,-6;-1;7,-5;-1;5,-11;-9;2,443345,2021-11-24
2969,443614,,,,,443614,2021-11-24
2970,443616,-2;-5;1,-2;-3;0,-8;-2;10,-1;-7;10,443616,2021-11-24
2971,443888,,,,,443888,2021-11-24
2972,443896,-11;-23;-13,-6;-4;3,-5;-2;-3,-1;-2;-6,443896,2021-11-24
2973,444164,,,,,444164,2021-11-24
2974,444166,-4;-5;-1,-3;9;9,-8;-1;3,-9;1;0,444166,2021-11-24
2975,444439,,,,,444439,2021-11-24
2976,444446,-7;-15;-2,-8;-7;5,-5;-7;2,-1;-6;4,444446,2021-11-24
2977,444722,,,,,444722,2021-11-24
2978,444724,-2;-9;-5,0;-20;-10,5;-8;4,-2;1;-4,444724,2021-11-24
